hotel_name,hotel_address,hotel_distance_center,hotel_room,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Spring Garden Villa Hoi An,"15.886449,108.328965",1.1 km from centre,Standard Double Room,3 out of 5,8.4,Very good,5 reviews,"VND 360,000",
Hoi an osaka river side villa & spa,"15.901134,108.338512",2.9 km from centre,Double or Twin Room - Disability Access,,,,,"VND 400,000",
HUYNH GIA'S HOUSE,"15.872704,108.340197",1.2 km from centre,Deluxe Queen Room,,,,,"VND 560,000",Breakfast included
Mi Kha Homestay,"15.8871882849618,108.3282819296",1.1 km from centre,Double or Twin Room with Balcony,,9.7,Exceptional,25 reviews,"VND 320,000",
Le Pavillon Hoi An Gallery Hotel & Spa,"15.87852,108.337797",850 m from centre,Gallery Superior,5 out of 5,8.2,Very good,3 reviews,"VND 810,000",
Hoi An River Star Villa,"15.8718883,108.342439",1.5 km from centre,Deluxe Double Room with Balcony,,,,,"VND 700,000",Breakfast included
Japan Nguyễn Homestay Hoi An,"15.876889,108.319714",1.1 km from centre,Deluxe Double Room with Balcony,,,,,"VND 750,000",
Galaxy Homestay,"15.8916251408018,108.329650461674",1.6 km from centre,King Room with Garden View,,9.6,Exceptional,21 reviews,"VND 299,000",
Hoi An Merrily Hotel,"15.887255,108.332318",1.2 km from centre,Deluxe City View with Balcony - Double Bed,3 out of 5,,,,"VND 448,573",
Nghê Prana Villa & Spa Hoi An,"15.870148,108.3473",2 km from centre,Superior Double or Twin Room,4 out of 5,,,,"VND 1,500,000",Breakfast included
Angel Garden Villa,"15.886784,108.380827",5 km from centre,Double Room,3 out of 5,,,,"VND 720,000",Breakfast included
homestay cam tu,"15.8826895,108.3273678",700 m from centre,Double Room,,,,,"VND 600,000",
Blue sea motel,"15.776894231451,108.428582026537",15 km from centre,Economy Triple Room with Shared Bathroom,,,,,"VND 270,000",
Sun Paradise Villa,"15.892688797214,108.372483444397",4.9 km from centre,Deluxe Queen Room,3 out of 5,9.1,Superb,62 reviews,"VND 1,242,000",Breakfast included
Viet Nhat Homestay,"15.8636025050378,108.323170244694",1.7 km from centre,Deluxe Room,,9.2,Superb,42 reviews,"VND 204,000",Breakfast included
Zen Hoian Villa,"15.879819,108.31937",1.2 km from centre,Standard Queen Room,4 out of 5,9.1,Superb,128 reviews,"VND 834,624",Breakfast included
Gia Vien Homestay,"15.8884366945761,108.329674933344",1.3 km from centre,Large Double Room,,9.7,Exceptional,199 reviews,"VND 347,526",
VIP Garden Hotel Hoi An,"15.8799436041908,108.318594396114",1.3 km from centre,Deluxe Double Room,3 out of 5,9.6,Exceptional,23 reviews,"VND 413,100",
January Villa,"15.888917,108.330097",1.4 km from centre,Deluxe Double Room with Balcony,,,,,"VND 450,000",
Hoi An River Star Villa,"15.8718883,108.342439",1.5 km from centre,Deluxe Double Room with Balcony,,,,,"VND 700,000",Breakfast included
Charming Homestay,"15.8825871251202,108.345775902271",1.8 km from centre,Double or Twin Room with Garden View,,9.5,Exceptional,49 reviews,"VND 400,000",
An Bang Villa,"15.905845,108.344306",3.5 km from centre,Standard Double Room,,,,,"VND 805,000",Breakfast included
Gia Phát,"15.899514,108.357603",3.9 km from centre,Double Room with Garden View,,9.5,Exceptional,17 reviews,"VND 400,000",
Hội An Quê Villa,"15.8758489211891,108.322015807257",900 m from centre,Twin Room with View,,,,,"VND 700,000",
Private 2 bedrooms pool villa - Tan Thanh Beach,"15.908168,108.347383",4 km from centre,Two-Bedroom House,,7.5,Good,4 reviews,"VND 3,500,000",
Nam Hội Homestay,"15.874949444978,108.325315522719",600 m from centre,Double Room,,,,,"VND 400,000",Breakfast included
The Sun,"15.8876038,108.331651",1.2 km from centre,One-Bedroom Apartment,,,,,"VND 1,250,000",
Chez Le Anh homestay,"15.88794,108.319777",1.6 km from centre,Deluxe Double or Twin Room,,9.7,Exceptional,37 reviews,"VND 450,000",
Angel Garden Villa,"15.886784,108.380827",5 km from centre,Double Room,3 out of 5,,,,"VND 720,000",Breakfast included
HA Hotel Apartments Hoi An Ocean Front,"15.8903538880364,108.376575268344",5 km from centre,Queen Room with Sea View,,,,,"VND 1,059,579",
Anna Villa Hoi An,"15.902444,108.349825",3.5 km from centre,Villa with Private Pool,,,,,"VND 2,969,505",
Camry Villa Hội An,"15.879372,108.362636",3.5 km from centre,Deluxe Room (2 Adults + 1 Child),,,,,"VND 892,500",
Hoa Thu Homestay,"15.874492,108.325021",650 m from centre,Superior Double Room,,9.1,Superb,71 reviews,"VND 385,000",
Sunset Garden Villa Riverside,"15.9066197466077,108.335415456753",3.4 km from centre,Deluxe Double Room,,9.8,Exceptional,10 reviews,"VND 1,500,000",
Hoi An Sun Lake Villa,"15.8923967201592,108.320517502652",2 km from centre,Superior Double Room,3 out of 5,8.8,Fabulous,178 reviews,"VND 330,000",
River Park Homestay and Hostel,"15.9016773301757,108.351365625858",3.6 km from centre,Deluxe Double Room with Balcony,,9.3,Superb,175 reviews,"VND 2,446,500","Breakfast included,FREE cancellation,• No prepayment needed"
Yellow Daisy Villa,"15.9070769448731,108.341134617752",3.5 km from centre,Superior Double Room,4 out of 5,9.3,Superb,23 reviews,"VND 585,000",Breakfast included
CAT'S HOME,"15.88156473931,108.321695319512",1.1 km from centre,Double Room with Terrace,,,,,"VND 295,000",
Bo's House Homestay,"15.913348,108.337485",4.2 km from centre,Double Room with Patio,,,,,"VND 522,500",
Bougain Villeas Homestay,"15.8789168219601,108.346614092588",1.8 km from centre,Deluxe Room,,9.1,Superb,123 reviews,"VND 351,000",Breakfast included
Three palms homestay,"15.88057,108.341618",1.4 km from centre,Superior Double Room,,9.0,Superb,53 reviews,"VND 300,000","FREE cancellation,• No prepayment needed"
Gingergrass Homestay,"15.8761163629146,108.349627554417",2.1 km from centre,Standard Twin Room with Garden View,,8.7,Fabulous,26 reviews,"VND 646,000",
Hoi An Lotus Aroma Villa,"15.882893,108.353121",2.6 km from centre,Villa with Garden View,,8.6,Fabulous,3 reviews,"VND 3,000,000",
Leaf Homestay,"15.8831541852559,108.335823584339",950 m from centre,Double Room,,9.7,Exceptional,79 reviews,"VND 345,000",
Golden Star Villa Hoi An,"15.9011705571109,108.33771404628",2.9 km from centre,Deluxe Double Room,3 out of 5,9.8,Exceptional,30 reviews,"VND 708,400",
An Bang Villa,"15.905845,108.344306",3.5 km from centre,Standard Double Room,,,,,"VND 805,000",Breakfast included
Moc Vien Homestay,"15.881912018805,108.336449861526",900 m from centre,Double Room,,9.0,Superb,52 reviews,"VND 538,200",
La Me Villa Hoi An,"15.879491320452,108.339066186794",1.1 km from centre,Deluxe Double Room,3 out of 5,8.7,Fabulous,67 reviews,"VND 539,000",
The Earth Villa,"15.8837669030418,108.347763419151",2 km from centre,Superior Double or Twin Room,3 out of 5,9.5,Exceptional,64 reviews,"VND 816,403",Breakfast included
Hidden Beach Siesta Villa,"15.9045770007829,108.350389363824",3.8 km from centre,One-Bedroom Apartment,4 out of 5,9.4,Superb,8 reviews,"VND 890,000",
An Bang Scent Beach Homestay,"15.9130569369423,108.338138295805",4.1 km from centre,Deluxe Double or Twin Room,,9.8,Exceptional,66 reviews,"VND 560,365",
Anicca Villa,"15.886419,108.357325",3.1 km from centre,Villa with Private Pool,4 out of 5,9.6,Exceptional,32 reviews,"VND 3,760,200",Breakfast included
Yellow Daisy Villa,"15.9070769448731,108.341134617752",3.5 km from centre,Superior Double Room,4 out of 5,9.3,Superb,23 reviews,"VND 585,000",Breakfast included
Sunshine Homestay,"15.88825929123,108.326291267294",1.4 km from centre,Twin Room with Balcony,,9.1,Superb,61 reviews,"VND 200,000","FREE cancellation,• No prepayment needed"
Wanderlust 2,"15.9091342417957,108.340631565641",3.8 km from centre,Deluxe Double or Twin Room with Balcony,,,,,"VND 750,000",Breakfast included
Pomelo Garden Boutique Villa,"15.879136,108.365893",3.9 km from centre,Deluxe Double or Twin Room,3 out of 5,9.6,Exceptional,103 reviews,"VND 1,050,100",Breakfast included
Tre's Beach,"15.9134,108.337512",4.2 km from centre,Superior Double or Twin Room with Garden View,,9.4,Superb,3 reviews,"VND 1,400,000",
Dao tien Homestay,"15.8835896039753,108.325619307935",900 m from centre,Double Room with Balcony (2 Adults + 1 Child),,8.8,Fabulous,4 reviews,"VND 500,000",
Quang Xuong Homestay,"15.8771057296787,108.346014626614",1.8 km from centre,Double Room with Garden View,,9.7,Exceptional,31 reviews,"VND 409,600",
An Bang Mango Tree homestay,"15.908947,108.347345",4 km from centre,Deluxe Bungalow with Garden View,,9.1,Superb,7 reviews,"VND 871,000",Breakfast included
Beach Haven Suites,"15.907938310694,108.348203128333",4 km from centre,Two-Bedroom Apartment,,9.8,Exceptional,40 reviews,"VND 2,800,000",
An Bang Sunset Village Homestay,"15.912612473655,108.337627351284",4 km from centre,Double Room with Garden View,,9.6,Exceptional,22 reviews,"VND 820,000",Breakfast included
Chez Le Anh homestay,"15.88794,108.319777",1.6 km from centre,Deluxe Double or Twin Room,,9.7,Exceptional,37 reviews,"VND 450,000",
Hoi An Travel Lodge Hotel,"15.881031698345,108.329046298148",450 m from centre,Superior Room,3 out of 5,9.2,Superb,371 reviews,"VND 1,800,000",Breakfast included
Fishing Village An Bang Homestay,"15.9081349663524,108.3474057907",4 km from centre,Queen Room with Balcony,,9.4,Superb,126 reviews,"VND 546,508",Breakfast included
Lea Garden Villa,"15.913749626506,108.338762350695",4.2 km from centre,Holiday Home,4 out of 5,,,,"VND 11,700,000",Breakfast included
Qua Cam Tim Homestay,"15.8750395754043,108.323161695153",800 m from centre,Deluxe Double Room,3 out of 5,9.5,Exceptional,155 reviews,"VND 450,000",Breakfast included
An Bang Superior Villa,"15.9146895047796,108.334660286339",4.2 km from centre,Superior Double Room,3 out of 5,8.8,Fabulous,93 reviews,"VND 860,000",
The Five Villas & Resort Quangnam Danang,"15.9633606994904,108.288098590107",10 km from centre,Garden View Three-Bedroom Pool Villa,5 out of 5,,,,"VND 9,045,000",Breakfast included
River Park Homestay and Hostel,"15.9016773301757,108.351365625858",3.6 km from centre,Deluxe Double Room with Balcony,,9.3,Superb,175 reviews,"VND 2,446,500","Breakfast included,FREE cancellation,• No prepayment needed"
