hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Pacific Hotel,"16.0653515582785,108.220149278641",400 m from centre,Beach nearby,Standard Double Room,,2,,6.7,Review score,79 reviews,"VND 250,000",
Thanh Hotel & Apartment,"16.0659059356857,108.243995633101",2.7 km from centre,Beachfront,Standard Family Room,,4,3 out of 5,8.5,Very good,116 reviews,"VND 850,000",
MANGO MANGO HOTEL & APARTMENT,"16.045165,108.247019",4 km from centre,Beach nearby,Studio Apartment,,2,,,,,"VND 741,000",
Bamboo House,"16.0530876,108.2394608",2.8 km from centre,Beach nearby,One-Bedroom Apartment,,2,,,,,"VND 342,000",
OYO 215 An Duc Hotel Da Nang,"16.016671,108.255697",6 km from centre,Beach nearby,Deluxe Twin Room,,2,2 out of 5,8.4,Very good,116 reviews,"VND 299,305","FREE cancellation,• No prepayment needed"
Dam Tien Hotel,"16.0699177339873,108.242746889591",2.5 km from centre,Beachfront,Superior Double Room,,2,2 out of 5,7.9,Good,101 reviews,"VND 233,935","FREE cancellation,• No prepayment needed"
683 Guesthouse,"16.0950587985089,108.143946732124",8 km from centre,Beachfront,Standard Twin Room with Garden View,,2,,7.5,Good,53 reviews,"VND 160,000",
51 Trần Bạch Đằng,"16.053728798484,108.246849276721",3.4 km from centre,Beach nearby,Two-Bedroom Apartment,,6,,,,,"VND 950,000",
Flower Apartment Da Nang,"16.039008,108.249967",4.7 km from centre,Beachfront,Studio Apartment,,2,3 out of 5,8.7,Fabulous,59 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
Oasis Villa,"15.9762391665688,108.279836475849",12 km from centre,Beachfront,One-Bedroom Apartment,,2,,7.3,Good,6 reviews,"VND 2,400,000",
Park View Apartment Da Nang,"16.076105,108.24199",2.6 km from centre,Beachfront,One-Bedroom Apartment,,2,,,,,"VND 250,000",
Bamboo Green Riverside Hotel,"16.071189463733,108.224939720238",700 m from centre,Beach nearby,Superior Twin Room with City View,,2,2 out of 5,7.1,Good,59 reviews,"VND 420,000",
Moon Villa and Apartment DaNang,"16.048543,108.242663",3.4 km from centre,Beach nearby,Queen Suite with Spa Bath,,2,3 out of 5,9.0,Superb,31 reviews,"VND 780,000","FREE cancellation,• No prepayment needed"
Namunamu Hotel & Apartments,"16.0524781798208,108.244987623766",3.3 km from centre,Beachfront,Standard King Room,,2,,8.9,Fabulous,206 reviews,"VND 570,492",
Richico Luxury Apartel Ocean,"16.05546,108.24547",3.2 km from centre,Beachfront,Deluxe Queen Room,,2,4 out of 5,7.5,Good,49 reviews,"VND 450,000","FREE cancellation,• No prepayment needed"
SEA HOME @MY KHE BEACH DA NANG,"16.055231,108.247419",3.4 km from centre,Beach nearby,Apartment with Sea View,,6,3 out of 5,9.1,Superb,22 reviews,"VND 1,250,000",
Golden Sea Hotel,"16.0701352662343,108.237379789352",2 km from centre,Beach nearby,Standard Twin Room,,2,3 out of 5,7.6,Good,6 reviews,"VND 507,000",Breakfast included
Chung cư Da Nang,"16.0535329,108.2466347",3.4 km from centre,Beach nearby,Two-Bedroom Apartment,,6,,,,,"VND 850,000",
Mayana Hotel,"16.0680965340759,108.223531544209",500 m from centre,Beach nearby,Classic Double Room,,2,2 out of 5,6.9,Review score,41 reviews,"VND 357,000",
New Era Hotel,"16.049061,108.2481842",3.8 km from centre,"Beachfront,Private beach",Deluxe Room (2 Adults + 1 Child),,2,,8.3,Very good,3 reviews,"VND 400,000","FREE cancellation,• No prepayment needed"
Da Nang Han River Hotel,"16.0769422046402,108.218593362952",1 km from centre,Beach nearby,Superior Twin Room with City View,,2,,,,,"VND 1,400,000","Breakfast included,FREE cancellation,• No prepayment needed"
Khách sạn Sea Hải Yến,"16.096045,108.245904",4.2 km from centre,Beachfront,Family Room with Mountain View,,2,2 out of 5,7.0,Good,87 reviews,"VND 250,000",
Vy Thuyen Hotel,"16.0722490153028,108.201440163824",1.9 km from centre,"Beachfront,Private beach",Superior Double Room,,2,3 out of 5,8.6,Fabulous,140 reviews,"VND 666,400",
Hang Masion Hotel & Apartment,"16.055902,108.245258",3.1 km from centre,Beachfront,Superior Double Room with Garden View,,2,3 out of 5,8.9,Fabulous,31 reviews,"VND 302,500","FREE cancellation,• No prepayment needed"
HOA MY HOTEL,"16.065717,108.1889",3.3 km from centre,Beach nearby,Standard Twin Room,,2,1 out of 5,,,,"VND 350,000",
My Khe Beach Apartment,"16.055231,108.247419",3.4 km from centre,Beachfront,Apartment with Sea View,,6,3 out of 5,8.8,Fabulous,10 reviews,"VND 1,250,000","FREE cancellation,• No prepayment needed"
Charming Danang Hotel,"16.055284389853,108.243714161217",3 km from centre,Beachfront,Deluxe Family Suite,,4,1 out of 5,8.1,Very good,48 reviews,"VND 315,000","FREE cancellation,• No prepayment needed"
Toom Sara Village,"16.054407,108.202167",2.4 km from centre,Beach nearby,Double Room with Mountain View,,2,,,,,"VND 1,550,000","Breakfast & dinner included,FREE cancellation,• No prepayment needed"
Gold House Hotel,"16.0825556807905,108.218982014805",1.6 km from centre,Beach nearby,Standard Double Room,,2,3 out of 5,8.0,Very good,17 reviews,"VND 250,020","FREE cancellation,• No prepayment needed"
Golden Line Hotel Danang,"16.053311,108.246059",3.4 km from centre,Beachfront,Superior Twin Room with City View,,2,4 out of 5,8.6,Fabulous,162 reviews,"VND 434,775","FREE cancellation,• No prepayment needed"
Hanami Hotel Danang,"16.048879,108.243872",3.5 km from centre,Beach nearby,Standard King Room,,2,3 out of 5,8.1,Very good,30 reviews,"VND 450,000",
BoBo House Danang,"16.0680922130441,108.242301877316",2.5 km from centre,Beach nearby,Deluxe Double Room,,2,,9.3,Superb,18 reviews,"VND 240,000",
Meliora Hotel & Apartment,"16.0381873112461,108.246541843903",4.5 km from centre,Beach nearby,Deluxe Studio,,2,4 out of 5,9.1,Superb,45 reviews,"VND 440,000",
Clam Hostel,"16.059588,108.238892",2.4 km from centre,Beach nearby,Standard Double Room,,2,,8.6,Fabulous,131 reviews,"VND 300,000",
Chao Hotel & Apartment Da Nang,"16.049143,108.248316",3.8 km from centre,Beachfront,Deluxe King Room,,2,,,,,"VND 500,000","Breakfast included,FREE cancellation,• No prepayment needed"
Candy Hotel Da Nang,"16.0662382024894,108.243208229542",2.6 km from centre,Beach nearby,Superior Double Room,,2,2 out of 5,8.4,Very good,52 reviews,"VND 270,000","FREE cancellation,• No prepayment needed"
Mitisa Hotel,"16.060162,108.2146103",1.1 km from centre,Beach nearby,Superior Twin Room,,2,4 out of 5,8.6,Fabulous,160 reviews,"VND 984,150",Breakfast included
Trúc Vy Hotel & Spa,"16.0680146929075,108.240110339963",2.2 km from centre,"Beachfront,Private beach",Deluxe Room (2 Adults + 1 Child),,2,,,,,"VND 300,000",
SPOT ON 1122 Nhat Anh Motel,"16.028736,108.172515",6 km from centre,,Standard Double Room,,2,2 out of 5,,,,"VND 164,617","FREE cancellation,• No prepayment needed"
Homie Hotel,"16.0634392271843,108.240146434393",2.4 km from centre,"Beachfront,Private beach",Standard Double Room,,2,1 out of 5,7.9,Good,123 reviews,"VND 349,000",
Mường thanh Apartment 3,"16.053324,108.246772",3.4 km from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,6,3 out of 5,,,,"VND 1,000,000",
Gold House Hotel,"16.0825556807905,108.218982014805",1.6 km from centre,Beach nearby,Standard Double Room,,2,3 out of 5,8.0,Very good,17 reviews,"VND 250,020","FREE cancellation,• No prepayment needed"
Thanh Tien Hotel,"16.065538,108.219411",350 m from centre,Beach nearby,Standard King Room,,2,1 out of 5,,,,"VND 250,000",
TRIPLE Apartment Khue My Dong,"16.0381066,108.2443676",4.3 km from centre,Beach nearby,Deluxe Queen Studio,,2,3 out of 5,,,,"VND 445,500",
Mitisa Hotel,"16.060162,108.2146103",1.1 km from centre,Beach nearby,Superior Twin Room,,2,4 out of 5,8.6,Fabulous,160 reviews,"VND 984,150",Breakfast included
MuongThanh Apartment Sea View,"16.0533245,108.2467724",3.4 km from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,5,,,,,"VND 972,000",
OYO 868 Viet Anh Motel,"16.0869855430097,108.151442386353",7 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,7.7,Good,7 reviews,"VND 209,514",
An Thuyen Hotel,"16.070612,108.234965",1.8 km from centre,Beachfront,Superior Double Room,,2,3 out of 5,8.8,Fabulous,40 reviews,"VND 370,000","FREE cancellation,• No prepayment needed"
Tram Anh Homestay - Danang Seaside,"16.063588,108.244685",2.8 km from centre,Beachfront,Deluxe Quadruple Room,,3,1 out of 5,,,,"VND 350,000",
SPOT ON 1012 Kim Anh Motel,"15.995704,108.20025",8 km from centre,,Deluxe Double Room,,2,2 out of 5,,,,"VND 131,694",
Phát Tài hostel,"15.994307310642,108.25758954436",9 km from centre,Beach nearby,One-Bedroom Apartment,,2,,,,,"VND 200,000",
THT Hotel & Apartment,"16.034421,108.23006",4 km from centre,Beach nearby,Standard Studio,,2,,,,,"VND 500,000","FREE cancellation,• No prepayment needed"
Hoang Sa Hotel,"16.0689572739664,108.239052424298",2.1 km from centre,Beach nearby,Superior Double or Twin Room,,2,3 out of 5,8.7,Fabulous,23 reviews,"VND 445,500","FREE cancellation,• No prepayment needed"
Danang Beach 2 Hotel,"16.0506060086351,108.246003091335",3.5 km from centre,Beach nearby,Standard Double Room,,2,,8.9,Fabulous,228 reviews,"VND 200,000",
Cavilla Hotel & Apartment,"16.0577846366692,108.245703354478",3.1 km from centre,"Beachfront,Private beach",Superior Twin with Window,,2,3 out of 5,8.4,Very good,68 reviews,"VND 352,800","FREE cancellation,• No prepayment needed"
Huong Hoa Guesthouse,"16.0084536849772,108.25506750734",7 km from centre,Beach nearby,Economy Double Room,,2,3 out of 5,8.2,Very good,43 reviews,"VND 200,000",
OYO 290 Thao Van Motel,"16.086358,108.236974",2.8 km from centre,Beach nearby,Superior Double Room,,2,2 out of 5,8.3,Very good,67 reviews,"VND 158,631","FREE cancellation,• No prepayment needed"
DTC Hotel,"16.060763,108.246449",3 km from centre,Beachfront,Standard Double Room,,3,,7.0,Good,3 reviews,"VND 300,000",
Golden Star Hotel,"16.0544279836593,108.244265019894",3.1 km from centre,Beachfront,Superior Double Room,,2,3 out of 5,7.5,Good,77 reviews,"VND 718,200","Breakfast included,FREE cancellation,• No prepayment needed"
OYO 969 Anh Thy Motel,"16.0737432795445,108.185065932644",3.7 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,4.9,Review score,3 reviews,"VND 164,617","FREE cancellation,• No prepayment needed"
Sunflower Hotel & Apartment Danang,"16.0485651172087,108.247041083467",3.8 km from centre,Beachfront,Deluxe Double Room,,2,3 out of 5,9.3,Superb,15 reviews,"VND 358,680","FREE cancellation,• No prepayment needed"
Sekong Hotel Da Nang,"16.0747188487185,108.244952984188",2.9 km from centre,Beachfront,Superior Double Room,,2,3 out of 5,8.1,Very good,34 reviews,"VND 481,000",Breakfast included
OYO 805 Pegasus Homestay,"16.066297410765,108.243619265221",2.6 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,9.2,Superb,11 reviews,"VND 220,488","FREE cancellation,• No prepayment needed"
Heo Dat Homestay,"16.0435596658168,108.212141567984",2.9 km from centre,,Deluxe Double Room,,2,,8.5,Very good,32 reviews,"VND 250,000",
Charming Beauty Homestay,"16.0482861506809,108.247041932541",3.8 km from centre,Beach nearby,One-Bedroom Apartment,,2,,9.2,Superb,7 reviews,"VND 660,000",
Anh Villa Hotel,"16.09173,108.238462",3.4 km from centre,Beachfront,Superior King Room,,2,1 out of 5,6.9,Review score,28 reviews,"VND 235,000","FREE cancellation,• No prepayment needed"
Hoang Sa Hotel,"16.0689572739664,108.239052424298",2.1 km from centre,Beach nearby,Superior Double or Twin Room,,2,3 out of 5,8.7,Fabulous,23 reviews,"VND 445,500","FREE cancellation,• No prepayment needed"
nang house beach,"16.081595,108.242793",3 km from centre,Beachfront,Standard Apartment,,2,3 out of 5,9.0,Superb,44 reviews,"VND 990,000",
Maymay homstay,"16.0110217726825,108.236781814941",6 km from centre,Beach nearby,Deluxe Double Room with Balcony,,2,,,,,"VND 324,000",
Lusa Guesthouse,"16.0759620302038,108.206956725409",1.6 km from centre,Beachfront,Double Room,,2,,7.3,Good,91 reviews,"VND 180,000",
Shjmily House,"16.064701,108.222342",550 m from centre,Beach nearby,Superior Apartment,,2,,7.4,Good,6 reviews,"VND 800,000","FREE cancellation,• No prepayment needed"
Golden Star Hotel,"16.0544279836593,108.244265019894",3.1 km from centre,Beachfront,Superior Double Room,,2,3 out of 5,7.5,Good,77 reviews,"VND 718,200","Breakfast included,FREE cancellation,• No prepayment needed"
Sơn Hoa Motel Đà Nẵng,"16.067221,108.24417",2.7 km from centre,Beach nearby,Economy Double Room,,2,,,,,"VND 250,000",
Night Sky Hotel,"16.0886775637439,108.219541961308",2.3 km from centre,Beach nearby,Superior Double Room,,2,2 out of 5,8.6,Fabulous,118 reviews,"VND 414,000","Breakfast included,FREE cancellation,• No prepayment needed"
Sunflower Hotel & Apartment Danang,"16.0485651172087,108.247041083467",3.8 km from centre,Beachfront,Deluxe Double Room,,2,3 out of 5,9.3,Superb,15 reviews,"VND 358,680","FREE cancellation,• No prepayment needed"
Sekong Hotel Da Nang,"16.0747188487185,108.244952984188",2.9 km from centre,Beachfront,Superior Double Room,,2,3 out of 5,8.1,Very good,34 reviews,"VND 481,000",Breakfast included
Charming Beauty Homestay,"16.0482861506809,108.247041932541",3.8 km from centre,Beach nearby,One-Bedroom Apartment,,2,,9.2,Superb,7 reviews,"VND 660,000",
Areca Riverside,"16.0653382061907,108.229895988361",1.2 km from centre,Beach nearby,Standard Double Room,,2,,8.5,Very good,96 reviews,"VND 300,000","FREE cancellation,• No prepayment needed"
2 bedroom close Mykhe Beach-Apartment,"16.0535329,108.2466347",3.4 km from centre,Beachfront,Apartment with Balcony,,5,,,,,"VND 1,060,000",
Fulmar Hotel,"16.0696867985004,108.222863674164",450 m from centre,Beach nearby,Double Room,,2,2 out of 5,7.7,Good,8 reviews,"VND 347,656","FREE cancellation,• No prepayment needed"
Adamo Hotel,"16.0489408392664,108.24891127646",3.9 km from centre,Beachfront,Superior Twin Room - No Window,,2,4 out of 5,8.4,Very good,464 reviews,"VND 936,000","Breakfast included,FREE cancellation,• No prepayment needed"
My Hotel,"16.042251,108.246349",4.2 km from centre,Beach nearby,Standard King Room,,2,2 out of 5,9.5,Exceptional,16 reviews,"VND 400,000","FREE cancellation,• No prepayment needed"
Glamour Hotel Da Nang,"16.075931,108.228862",1.4 km from centre,Beach nearby,Superior Twin Room,,2,4 out of 5,8.9,Fabulous,173 reviews,"VND 549,450",Breakfast included
Luxury Apartment View My Khe beach 2-3bedroom,"16.0533245,108.2467724",3.4 km from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,4,,,,,"VND 1,282,500",
OYO 1069 MT House Homestay,"16.096000495945,108.246545743378",4.2 km from centre,Beach nearby,Deluxe Apartment,,4,,9.5,Exceptional,42 reviews,"VND 385,000","FREE cancellation,• No prepayment needed"
Star Hotel,"16.073581217324,108.242639601231",2.6 km from centre,Beach nearby,Superior Double or Twin Room,,2,3 out of 5,7.3,Good,83 reviews,"VND 437,400","FREE cancellation,• No prepayment needed"
Carol's Homestay & Apartment,"16.084788,108.244811",3.3 km from centre,Beachfront,Standard Double Room,,2,3 out of 5,9.4,Superb,78 reviews,"VND 371,250",
Nguyen Hotel & Homestay,"16.052893,108.245185",3.3 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,,,,"VND 309,006",
Ly Apartment,"16.089636,108.215615",2.4 km from centre,Beachfront,Twin Room with Private Bathroom,,5,3 out of 5,,,,"VND 600,000",
Le Conte Danang Hotel & Apartment,"16.06246,108.23742",2.1 km from centre,Beach nearby,Maisonette,,2,,,,,"VND 405,000",
OYO 969 Anh Thy Motel,"16.0737432795445,108.185065932644",3.7 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,4.9,Review score,3 reviews,"VND 164,617","FREE cancellation,• No prepayment needed"
Fan House,"16.058657,108.243934",2.9 km from centre,"Beachfront,Private beach",Deluxe Apartment,,2,3 out of 5,8.8,Fabulous,44 reviews,"VND 475,000","FREE cancellation,• No prepayment needed"
OYO 805 Pegasus Homestay,"16.066297410765,108.243619265221",2.6 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,9.2,Superb,11 reviews,"VND 220,488","FREE cancellation,• No prepayment needed"
Heo Dat Homestay,"16.0435596658168,108.212141567984",2.9 km from centre,,Deluxe Double Room,,2,,8.5,Very good,32 reviews,"VND 250,000",
Mường Thanh Luxury Đà Nẵng,"16.0531898,108.2467896",3.4 km from centre,"Beachfront,Private beach",Apartment with Sea View,,2,,,,,"VND 622,200",
LENID Hotel Da Nang,"16.074396,108.238823",2.2 km from centre,Beach nearby,Deluxe Double Room,,2,3 out of 5,8.7,Fabulous,6 reviews,"VND 250,000","FREE cancellation,• No prepayment needed"
Red Diamond Hotel,"16.0554744870412,108.221519887447",1.5 km from centre,Beach nearby,Deluxe Double Room,,2,2 out of 5,7.8,Good,61 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
Sbong Maison,"16.052541,108.234429",2.4 km from centre,Beach nearby,Double Room,,2,2 out of 5,8.9,Fabulous,75 reviews,"VND 355,000",
quyen phuc motel,"16.0492217034926,108.248332851826",3.8 km from centre,"Beachfront,Private beach",Double Room,,2,,7.3,Good,48 reviews,"VND 225,000",
Anh Villa Hotel,"16.09173,108.238462",3.4 km from centre,Beachfront,Superior King Room,,2,1 out of 5,6.9,Review score,28 reviews,"VND 235,000","FREE cancellation,• No prepayment needed"
nang house beach,"16.081595,108.242793",3 km from centre,Beachfront,Standard Apartment,,2,3 out of 5,9.0,Superb,44 reviews,"VND 990,000",
Maymay homstay,"16.0110217726825,108.236781814941",6 km from centre,Beach nearby,Deluxe Double Room with Balcony,,2,,,,,"VND 324,000",
Lusa Guesthouse,"16.0759620302038,108.206956725409",1.6 km from centre,Beachfront,Double Room,,2,,7.3,Good,91 reviews,"VND 180,000",
Shjmily House,"16.064701,108.222342",550 m from centre,Beach nearby,Superior Apartment,,2,,7.4,Good,6 reviews,"VND 800,000","FREE cancellation,• No prepayment needed"
Sơn Hoa Motel Đà Nẵng,"16.067221,108.24417",2.7 km from centre,Beach nearby,Economy Double Room,,2,,,,,"VND 250,000",
Night Sky Hotel,"16.0886775637439,108.219541961308",2.3 km from centre,Beach nearby,Superior Double Room,,2,2 out of 5,8.6,Fabulous,118 reviews,"VND 414,000","Breakfast included,FREE cancellation,• No prepayment needed"
Soha's Homestay,"16.0742311457575,108.231315571119",1.4 km from centre,Beach nearby,Double Room,,3,,8.6,Fabulous,8 reviews,"VND 285,000",
Areca Riverside,"16.0653382061907,108.229895988361",1.2 km from centre,Beach nearby,Standard Double Room,,2,,8.5,Very good,96 reviews,"VND 300,000","FREE cancellation,• No prepayment needed"
2 bedroom close Mykhe Beach-Apartment,"16.0535329,108.2466347",3.4 km from centre,Beachfront,Apartment with Balcony,,5,,,,,"VND 1,060,000",
Fulmar Hotel,"16.0696867985004,108.222863674164",450 m from centre,Beach nearby,Double Room,,2,2 out of 5,7.7,Good,8 reviews,"VND 347,656","FREE cancellation,• No prepayment needed"
My Hotel,"16.042251,108.246349",4.2 km from centre,Beach nearby,Standard King Room,,2,2 out of 5,9.5,Exceptional,16 reviews,"VND 400,000","FREE cancellation,• No prepayment needed"
Luxury Apartment View My Khe beach 2-3bedroom,"16.0533245,108.2467724",3.4 km from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,4,,,,,"VND 1,282,500",
OYO 1069 MT House Homestay,"16.096000495945,108.246545743378",4.2 km from centre,Beach nearby,Deluxe Apartment,,4,,9.5,Exceptional,42 reviews,"VND 385,000","FREE cancellation,• No prepayment needed"
Carol's Homestay & Apartment,"16.084788,108.244811",3.3 km from centre,Beachfront,Standard Double Room,,2,3 out of 5,9.4,Superb,78 reviews,"VND 371,250",
Nguyen Hotel & Homestay,"16.052893,108.245185",3.3 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,,,,"VND 309,006",
SPOT ON 899 Bao Ngan,"16.021889,108.250904",6 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,5.5,Review score,8 reviews,"VND 129,698",
Cong Thuong Hotel,"16.062725109362,108.233769536019",1.7 km from centre,Beachfront,Superior Double Room,,2,1 out of 5,8.6,Fabulous,37 reviews,"VND 261,000",
SPOT ON 972 Anh Thy 2 Motel,"16.073423,108.178827",4.3 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,7.0,Good,5 reviews,"VND 153,643",
Tay Bac Hotel Da Nang,"16.0684119461222,108.244187235832",2.7 km from centre,Beachfront,Standard Double Room,,2,3 out of 5,9.2,Superb,32 reviews,"VND 662,400","FREE cancellation,• No prepayment needed"
bungalow homestay danang,"16.04439,108.246431",4 km from centre,Beach nearby,Queen Room with Garden View,,2,3 out of 5,9.0,Superb,31 reviews,"VND 540,000","FREE cancellation,• No prepayment needed"
Everland Hotel,"16.0717401784102,108.237569409197",2 km from centre,Beach nearby,Superior Twin Room,,2,3 out of 5,9.0,Superb,602 reviews,"VND 554,696","Breakfast included,FREE cancellation,• No prepayment needed"
Konoha Boutique Villa,"16.073987,108.24099",2.5 km from centre,Beachfront,Superior Double Room - Free Sauna,,2,,9.3,Superb,232 reviews,"VND 1,800,000",
Sunny Hotel Da Nang,"16.0408000614791,108.248218093067",4.4 km from centre,Beach nearby,Superior Double Room,,2,2 out of 5,6.2,Review score,14 reviews,"VND 589,500",
Sea Garden Hotel,"16.0711111311062,108.237951099873",2 km from centre,Beach nearby,Deluxe Twin Room,,2,4 out of 5,,,,"VND 784,800",
Shara Hotel Da Nang,"16.0548338782254,108.245395914225",3.2 km from centre,Beach nearby,Deluxe Triple Room,,3,3 out of 5,8.8,Fabulous,18 reviews,"VND 8,000,000","FREE cancellation,• No prepayment needed"
OYO 1126 Duc Thang Hotel,"16.020915,108.22697",5 km from centre,,Deluxe Double Room,,2,2 out of 5,,,,"VND 164,617","FREE cancellation,• No prepayment needed"
AN TRUNG HOTEL,"16.055988,108.235029",2.2 km from centre,Beach nearby,Superior Apartment,,2,3 out of 5,,,,"VND 406,400","FREE cancellation,• No prepayment needed"
Hava hotel,"16.043666,108.247689",4.2 km from centre,Beach nearby,Deluxe Double Room with Sea View,,2,2 out of 5,,,,"VND 210,000",
Vernal Home B29,"16.075549,108.212447",1.1 km from centre,Beach nearby,Standard Villa,,8,4 out of 5,8.5,Very good,4 reviews,"VND 3,500,000",
Win Win Hotel & Apartment,"16.050139,108.244756",3.5 km from centre,Beachfront,Deluxe Studio,,2,3 out of 5,10,Exceptional,6 reviews,"VND 461,650","FREE cancellation,• No prepayment needed"
Hachi Home,"16.0488014,108.2464712",3.6 km from centre,Beach nearby,Standard Studio,,2,,7.7,Good,3 reviews,"VND 285,000",
Khách sạn AKI2,"16.089519,108.147319",8 km from centre,Beach nearby,Economy Twin Room,,2,,,,,"VND 250,000",
Platinum Danang Hotel,"16.0506572394379,108.24547888711",3.5 km from centre,Beach nearby,Deluxe Double Room,,2,3 out of 5,8.2,Very good,248 reviews,"VND 385,000","FREE cancellation,• No prepayment needed"
OYO 978 My Linh Motel,"16.065734,108.16955",5 km from centre,Beach nearby,Superior Double Room,,2,2 out of 5,5.3,Review score,6 reviews,"VND 153,643","FREE cancellation,• No prepayment needed"
Duy Tung Hotel Da Nang,"16.061874,108.242163",2.6 km from centre,Beachfront,Superior Double Room,,2,3 out of 5,9.1,Superb,18 reviews,"VND 364,500",
LY APARTMENT 2 BEDROOM,"16.0894299,108.2157872",2.4 km from centre,Beach nearby,Two-Bedroom Apartment,,4,,,,,"VND 660,000",
Misa Hotel & Apartment,"16.052498,108.245309",3.4 km from centre,Beachfront,Standard Apartment,,2,,9.7,Exceptional,7 reviews,"VND 840,000","FREE cancellation,• No prepayment needed"
Arora Hotel,"16.085754,108.219217",1.9 km from centre,Beach nearby,Triple Room with City View,,3,,8.1,Very good,3 reviews,"VND 377,745",
Shangrila My Khe Beach apartment,"16.055172203549,108.24119956749",2.8 km from centre,Beachfront,Studio Apartment,,2,3 out of 5,8.8,Fabulous,19 reviews,"VND 400,000",
LYN'S Hotel & Apartment,"16.0547936708423,108.239724164696",2.7 km from centre,Beach nearby,Superior King or Twin Room,,2,3 out of 5,8.9,Fabulous,23 reviews,"VND 330,000","FREE cancellation,• No prepayment needed"
Arora Hotel,"16.085754,108.219217",1.9 km from centre,Beach nearby,Triple Room with City View,,3,,8.1,Very good,3 reviews,"VND 377,745",
Shangrila My Khe Beach apartment,"16.055172203549,108.24119956749",2.8 km from centre,Beachfront,Studio Apartment,,2,3 out of 5,8.8,Fabulous,19 reviews,"VND 400,000",
OYO 1071 Nguyen Kim Motel,"16.06073,108.174578",4.8 km from centre,Beach nearby,Deluxe Double Room,,2,2 out of 5,,,,"VND 299,305","FREE cancellation,• No prepayment needed"
Ocean View Danang Hotel,"16.075826,108.206867",1.6 km from centre,Beachfront,Economy Twin Room,,2,3 out of 5,8.7,Fabulous,210 reviews,"VND 300,000",
Prague Hotel,"16.068676,108.241779",2.5 km from centre,Beachfront,Family Suite,,4,3 out of 5,8.9,Fabulous,36 reviews,"VND 1,694,000",
Origo Hotel Da Nang,"16.0409006393648,108.248389282427",4.4 km from centre,Beach nearby,Superior Double Room,,2,,7.3,Good,55 reviews,"VND 366,600",
ALO HOUSE Da Nang Beach,"16.061552382038,108.245391022684",2.9 km from centre,Beachfront,Deluxe Double Room,,2,2 out of 5,7.9,Good,21 reviews,"VND 390,000",
Davue Hotel,"16.053311,108.246059",3.4 km from centre,Beachfront,Superior Double Room,,2,3 out of 5,8.5,Very good,73 reviews,"VND 570,000","Breakfast included,FREE cancellation,• No prepayment needed"
THI Boutique Villa,"16.069428,108.242123",2.5 km from centre,Beachfront,Deluxe Double Room,,2,3 out of 5,9.4,Superb,166 reviews,"VND 562,500","FREE cancellation,• No prepayment needed"
Hong Chau Hotel,"16.073561,108.242777",2.6 km from centre,Beach nearby,Deluxe Double or Twin Room with Mountain View,,2,2 out of 5,7.0,Good,3 reviews,"VND 288,750","FREE cancellation,• No prepayment needed"
Homestay Sea Kite,"16.050286594276,108.246410787106",3.5 km from centre,Beach nearby,Standard Double Room,,2,,9.1,Superb,77 reviews,"VND 299,666","FREE cancellation,• No prepayment needed"
Eco House,"16.082604,108.221272",1.6 km from centre,Beach nearby,Twin Room with Shared Toilet,,4,,,,,"VND 200,000",Breakfast included
OYO 1067 Phuc Long Hotel,"16.066474,108.244274",2.7 km from centre,Beach nearby,Superior Double Room,,2,2 out of 5,8.4,Very good,19 reviews,"VND 300,302","FREE cancellation,• No prepayment needed"
King Garden Hotel,"16.051523,108.21141",2 km from centre,Beach nearby,King Room with Balcony,,2,2 out of 5,,,,"VND 350,000",
An Binh Tai,"16.0738974645632,108.240648028836",2.4 km from centre,"Beachfront,Private beach",Standard Queen Room,,2,,8.9,Fabulous,68 reviews,"VND 178,200",
Mộc House 2,"16.062975518946,108.243802302787",2.7 km from centre,Beach nearby,Standard Queen Room,,2,,9.4,Superb,9 reviews,"VND 259,000","FREE cancellation,• No prepayment needed"
OYO 988 Quynh Anh Motel,"16.103977,108.137549",9 km from centre,Beach nearby,Superior Twin Room,,2,2 out of 5,3.0,Review score,3 reviews,"VND 129,698","FREE cancellation,• No prepayment needed"
OYO 236 Hoa Mai Boutique Hotel,"16.0739087835162,108.242912619574",2.6 km from centre,Beach nearby,Superior Twin Room,,2,2 out of 5,8.7,Fabulous,109 reviews,"VND 289,328","FREE cancellation,• No prepayment needed"
