hotel_name,hotel_address,hotel_distance_center,hotel_room,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
OYO 1145 Trang Anh Apartment,"21.01228,105.804398",5 km from centre,Standard Double Room,2 out of 5,7.7,Good,22 reviews,"VND 249,420","FREE cancellation,• No prepayment needed"
DUPLEX HOUSE w BALCONY ON NIGHTLIFE STREET,"21.035549487892,105.851801828343",900 m from centre,Two-Bedroom Apartment,,,,,"VND 1,800,000",
Airport Classic Hotel & Travel,"21.204831,105.829855",19 km from centre,Superior Double Room,3 out of 5,9.6,Exceptional,20 reviews,"VND 500,000",
Nam Long Hotel,"21.0057937786304,105.782633634517",7 km from centre,Superior Double Room,3 out of 5,7.8,Good,42 reviews,"VND 434,250","FREE cancellation,• No prepayment needed"
Nusmile's Homestay & Travel,"21.0283449713453,105.850276611114",250 m from centre,Day Use 3 Hours,,9.0,Superb,548 reviews,"VND 157,250","FREE cancellation,• No prepayment needed"
MK Premier Boutique Hotel,"21.0356885095375,105.851106024953",900 m from centre,Deluxe Double or Twin Room,4 out of 5,8.7,Fabulous,856 reviews,"VND 551,306","FREE cancellation,• No prepayment needed"
Hanoi Fantasea Hotel,"21.0322282753837,105.84852934418",650 m from centre,Superior Double Room,,7.7,Good,159 reviews,"VND 170,000","FREE cancellation,• No prepayment needed"
Hanoi La Cascada House & Travel,"21.0395215235635,105.849092351204",1.4 km from centre,Deluxe Double Room,3 out of 5,9.7,Exceptional,290 reviews,"VND 359,424",
6 Le Thanh Tong Building,"21.022303,105.857353",850 m from centre,Double Room with Garden View,3 out of 5,8.5,Very good,80 reviews,"VND 735,000","FREE cancellation,• No prepayment needed"
OYO 709 Seoul Hotel,"21.0100430077698,105.798522233963",5 km from centre,Superior Double Room,3 out of 5,6.8,Review score,19 reviews,"VND 233,456",
OYO 1143 Thu Giang Hotel,"21.033966,105.790696",6 km from centre,Standard Double Room,2 out of 5,5.7,Review score,20 reviews,"VND 256,405",
OYO 1046 Saigon Palace - Tran Quoc Hoan,"21.041037,105.787145",6 km from centre,Deluxe Twin Room,2 out of 5,7.2,Good,31 reviews,"VND 244,432","FREE cancellation,• No prepayment needed"
Hanoi Boutique House,"21.037572,105.852043",1.1 km from centre,Deluxe Double Room,2 out of 5,8.8,Fabulous,434 reviews,"VND 252,000",
Antique Angel Hotel,"21.036235,105.847726",1.1 km from centre,Deluxe Double or Twin Room,3 out of 5,9.2,Superb,891 reviews,"VND 318,400","FREE cancellation,• No prepayment needed"
Blau Hotel,"21.016641,105.850187",1.3 km from centre,Standard Double Room,3 out of 5,8.8,Fabulous,10 reviews,"VND 594,000",
OYO 216 Alisa,"21.012939,105.851089",1.7 km from centre,Standard Double Room,2 out of 5,7.6,Good,86 reviews,"VND 279,351",
Lotus Building Apartment,"21.0344391231703,105.788754581511",6 km from centre,Superior Apartment,4 out of 5,8.7,Fabulous,17 reviews,"VND 560,000",
Hoa Dao hotel,"21.080883180858,105.817461856641",6 km from centre,Standard King Room,3 out of 5,7.1,Good,17 reviews,"VND 720,000",
Hanoi Crocus Homestay,"21.0286278122304,105.841576095735",1.1 km from centre,Deluxe King Room,,8.9,Fabulous,86 reviews,"VND 344,000","FREE cancellation,• No prepayment needed"
Heart Hotel,"21.0315799083742,105.850701928139",450 m from centre,Superior Double Room,2 out of 5,8.6,Fabulous,215 reviews,"VND 317,520","FREE cancellation,• No prepayment needed"
Hanoi Starlight Hotel,"21.0353026074981,105.846957564354",1 km from centre,Superior Double or Twin Room with No Window,3 out of 5,8.8,Fabulous,247 reviews,"VND 237,600",
Aura Home 8,"21.0265164897873,105.844237635234",900 m from centre,Queen Room,,10,Exceptional,10 reviews,"VND 250,000","FREE cancellation,• No prepayment needed"
Lakeside Palace Hotel,"21.0315749013188,105.850661695004",450 m from centre,Superior Room,3 out of 5,7.7,Good,441 reviews,"VND 486,000","FREE cancellation,• No prepayment needed"
OYO 930 Thang Long Hotel,"20.898676,105.867195",14 km from centre,Standard Double Room,3 out of 5,9.7,Exceptional,4 reviews,"VND 349,188","FREE cancellation,• No prepayment needed"
Cong Doan Viet Nam Hotel,"21.0206264659604,105.844111642853",1.2 km from centre,Standard Twin Room,3 out of 5,9.2,Superb,32 reviews,"VND 1,058,400","Breakfast included,FREE cancellation,• No prepayment needed"
Blue Pearl Hanoi Hotel,"21.0457534731841,105.791611244774",6 km from centre,Standard Double Room,3 out of 5,7.6,Good,38 reviews,"VND 735,000","FREE cancellation,• No prepayment needed"
Violet hotel,"21.0323635104709,105.852544605732",500 m from centre,Standard Double or Twin Room,2 out of 5,6.8,Review score,142 reviews,"VND 170,000",
Hanoi L'Heritage Centre Hotel & Spa,"21.0335226331727,105.850090384483",700 m from centre,Superior Deluxe Double or Twin Room,4 out of 5,9.2,Superb,"1,384 reviews","VND 680,400","FREE cancellation,• No prepayment needed"
OYO 1133 Ngan Son Hotel,"21.011575,105.804472",5 km from centre,Deluxe Double Room,2 out of 5,8.0,Very good,10 reviews,"VND 305,290","FREE cancellation,• No prepayment needed"
Victor Hanoi Hotel,"21.032606,105.798581",5 km from centre,Superior Double Room,3 out of 5,9.0,Superb,228 reviews,"VND 500,004","FREE cancellation,• No prepayment needed"
Golden Lotus Airport Hotel & Travel,"21.2189149432699,105.783162786716",22 km from centre,Superior Double or Twin Room,3 out of 5,9.2,Superb,8 reviews,"VND 400,000",
OYO 1031 Le Yen Hotel,"20.955868,105.806281",9 km from centre,Standard Double Room,2 out of 5,,,,"VND 349,188","FREE cancellation,• No prepayment needed"
OYO 208 Arowana hotel,"21.033802,105.810082",4.5 km from centre,Standard Double Room,2 out of 5,7.1,Good,157 reviews,"VND 306,288","FREE cancellation,• No prepayment needed"
OYO 1086 Thien Duong Hotel,"20.952286,105.75638",13 km from centre,Standard Double Room,2 out of 5,7.8,Good,5 reviews,"VND 209,514",
An Hotel,"21.039672412731,105.847889461824",1.4 km from centre,Standard Twin Room - Ground floor,2 out of 5,8.8,Fabulous,195 reviews,"VND 327,600","FREE cancellation,• No prepayment needed"
Lucky 3 Hotel,"21.0301804298419,105.847249925137",600 m from centre,Superior Double or Twin Room,3 out of 5,8.1,Very good,440 reviews,"VND 461,700","FREE cancellation,• No prepayment needed"
N&D Happy House- Studio Apartment,"21.0550708,105.9093028",6 km from centre,Deluxe Double Studio,,9.3,Superb,10 reviews,"VND 350,000",
Keypad Hotel,"21.033186,105.853723",650 m from centre,Double Room,3 out of 5,8.9,Fabulous,231 reviews,"VND 450,000","FREE cancellation,• No prepayment needed"
Sen Hidden Charm Hotel,"21.063378,105.805625",6 km from centre,Superior Double Room,3 out of 5,9.0,Superb,111 reviews,"VND 620,000",
RedDoorz Plus near Van Mieu Quoc Tu Giam,"21.029548,105.838451",1.4 km from centre,Superior Double Room,3 out of 5,7.4,Good,146 reviews,"VND 496,800",FREE cancellation
"LIKE HOME TRUNG HOA NHAN CHINH, LE VAN LUONG","21.0070549,105.8075622",5 km from centre,Three-Bedroom Apartment,3 out of 5,7.9,Good,24 reviews,"VND 949,365",
Lucky Hotel 69,"21.0116034234585,105.801073014736",5 km from centre,Standard King Room,3 out of 5,8.0,Very good,40 reviews,"VND 515,000","FREE cancellation,• No prepayment needed"
Times City Homestay,"20.993692,105.869483",4.2 km from centre,One-Bedroom Apartment,4 out of 5,8.0,Very good,13 reviews,"VND 1,250,000",
Luck Apart 02,"21.069909330817,105.826351200525",5 km from centre,Family Studio,3 out of 5,7.9,Good,7 reviews,"VND 396,000",
A25 Hotel - 30 An Dương,"21.0514766323238,105.841137169312",2.9 km from centre,Standard Double Room,1 out of 5,8.7,Fabulous,10 reviews,"VND 317,200","Breakfast included,FREE cancellation,• No prepayment needed"
Hanoi City Backpackers Hostel,"21.0340583801433,105.84737598896",900 m from centre,Deluxe Double Room with Private Bathroom,2 out of 5,8.9,Fabulous,"1,028 reviews","VND 264,000","FREE cancellation,• No prepayment needed"
Oasis Hanoi Hotel,"21.0185735147203,105.816613733768",3.9 km from centre,Superior Double or Twin Room,3 out of 5,6.6,Review score,9 reviews,"VND 1,276,000",Breakfast included
Li.AHouse Vinhomes Metropolis,"21.032051,105.815225",3.9 km from centre,One-Bedroom Apartment,3 out of 5,8.6,Fabulous,31 reviews,"VND 1,300,000",
22HOUSING 3-BEDROOM APARTMNET - VINHOMES METROPOLIS,"21.0320508,105.8152247",3.9 km from centre,Three-Bedroom Apartment,3 out of 5,9.2,Superb,9 reviews,"VND 2,565,000",
Tumi's house,"20.996857570081,105.867631025612",3.8 km from centre,Apartment with Garden View,4 out of 5,8.6,Fabulous,102 reviews,"VND 1,098,000",
Hanoi Home 2 Apartments Lake View,"21.0536182301,105.833838168758",3.5 km from centre,Apartment,3 out of 5,8.5,Very good,39 reviews,"VND 560,000",
Dinh Ami Hanoi Hotel,"21.010484,105.805668",5 km from centre,Standard Suite,3 out of 5,7.6,Good,5 reviews,"VND 1,264,545",
JB Serviced Apartment,"21.018257942478,105.850425384656",1.1 km from centre,Studio Apartment,4 out of 5,9.2,Superb,14 reviews,"VND 1,400,000",
Hanoi Culture Hostel,"21.0348619969873,105.847434997559",950 m from centre,Standard Double or Twin Room,2 out of 5,9.5,Exceptional,771 reviews,"VND 327,250",
Đào Anh Khánh Tree House Homestay,"21.062558,105.867166",4.2 km from centre,Double Room with Pool View,,9.3,Superb,6 reviews,"VND 800,000",Breakfast included
OYO 668 New Amely Hotel,"21.0292494188426,105.769347343593",8 km from centre,Standard Double Room,3 out of 5,8.0,Very good,30 reviews,"VND 289,328",
Hanoi Home 3 - Beautiful Apartment in Tay Ho street,"21.065298472026,105.825288948032",5 km from centre,Apartment with Balcony,4 out of 5,9.7,Exceptional,8 reviews,"VND 700,000",
Elegant Studio Yet Kieu,"21.020036,105.842591",1.4 km from centre,Studio Apartment,3 out of 5,8.4,Very good,46 reviews,"VND 675,000",
Hoan Kiem Lakeview Hotel,"21.031618,105.850646",450 m from centre,Triple Room with Lake View,3 out of 5,8.6,Fabulous,102 reviews,"VND 290,000",
Mirr Homestay by Flower Market,"21.067466,105.827991",5 km from centre,Double Room with Private Bathroom,,7.6,Good,23 reviews,"VND 360,000",
A25 Hotel - 109 Trúc Bạch,"21.045619,105.84198",2.2 km from centre,Superior Double Room,,7.7,Good,7 reviews,"VND 456,000",Breakfast included
RedDoorz Plus Near Dai Hoc Su Pham,"21.041551,105.788915",6 km from centre,Superior Double Room,2 out of 5,5.2,Review score,9 reviews,"VND 309,825","FREE cancellation,• No prepayment needed"
Pinky House Luxsury Apartment for rent,"21.014588,105.823655",3.4 km from centre,King Room with Roll-In Shower - Disability Access,,9.1,Superb,4 reviews,"VND 529,000",
Smile Hotel,"21.0447081419065,105.843065858368",2.1 km from centre,Standard King Room,3 out of 5,7.2,Good,21 reviews,"VND 414,000","FREE cancellation,• No prepayment needed"
Lam's Garden House,"21.0874820305079,105.801150965607",8 km from centre,Queen Room with Garden View,3 out of 5,9.4,Superb,14 reviews,"VND 450,000",Breakfast included
LA house,"21.0019279948166,105.852262973785",2.9 km from centre,Deluxe Double Room,,7.7,Good,73 reviews,"VND 288,750",
Aurora Central,"21.03172,105.850858",500 m from centre,Deluxe Double or Twin Room,4 out of 5,9.3,Superb,13 reviews,"VND 840,000","FREE cancellation,• No prepayment needed"
Hong Ngoc Cochinchine Boutique Hotel & Spa,"21.0429580070941,105.843746960163",1.9 km from centre,Superior Double Room,4 out of 5,8.7,Fabulous,114 reviews,"VND 1,105,094",
Blue 29 Hotel,"21.0239990338224,105.821208357811",3.3 km from centre,Superior Double Room - Day use offer (2 Hours),1 out of 5,8.1,Very good,19 reviews,"VND 250,750","FREE cancellation,• No prepayment needed"
Golden Sail Hotel,"21.035697,105.851478",900 m from centre,Superior Double Room,3 out of 5,9.0,Superb,928 reviews,"VND 1,480,500","FREE cancellation,• No prepayment needed"
The Charm Villa,"20.988929902403,105.484992586952",38 km from centre,Villa,,,,,"VND 4,914,000",
7s Tram Anh Hanoi Hotel,"21.015266,105.797751",5 km from centre,Standard Queen Room - Day use 2 hours (Extra charge for overnight stay),2 out of 5,7.8,Good,30 reviews,"VND 132,000",
Trang Trang Luxury Hotel,"21.0339129,105.853426",700 m from centre,Superior Queen Room,3 out of 5,9.4,Superb,200 reviews,"VND 334,540","FREE cancellation,• No prepayment needed"
Green Homestay,"21.038254,105.829404",2.6 km from centre,Standard King Room,,7.9,Good,86 reviews,"VND 300,000","FREE cancellation,• No prepayment needed"
Hanoi Nusmile's home 3,"21.0312425434722,105.847869564418",600 m from centre,Day Use (3 Hours) - Superior Room,3 out of 5,8.6,Fabulous,393 reviews,"VND 180,000","FREE cancellation,• No prepayment needed"
Bonjour Hanoi Hotel,"21.0368272099489,105.847193598747",1.1 km from centre,Standard King Room,,8.7,Fabulous,316 reviews,"VND 700,000","FREE cancellation,• No prepayment needed"
Tonkin Homestay,"21.0136209,105.8507237",1.6 km from centre,Double Room with Balcony,,9.2,Superb,123 reviews,"VND 419,000",
Thức at 3am - Hanoi Lotus,"21.034495,105.847486",900 m from centre,Deluxe Double Room,,7.3,Good,109 reviews,"VND 285,000",
Urban Alley Hotel,"21.0284204229773,105.84506124258",800 m from centre,Superior Double Room,3 out of 5,8.4,Very good,168 reviews,"VND 354,276",
Hanoian Central Hotel & Spa,"21.0376483358387,105.847086310387",1.2 km from centre,Superior Double Room,4 out of 5,9.5,Exceptional,198 reviews,"VND 1,057,480","FREE cancellation,• No prepayment needed"
Nice Dream Hotel,"21.3036393173035,105.563587612408",42 km from centre,Double Room,2 out of 5,7.5,Good,4 reviews,"VND 350,000",
Fukurai Boutique Apartments Ha Noi,"21.033528,105.814003",4 km from centre,Apartment with Balcony,3 out of 5,8.8,Fabulous,58 reviews,"VND 1,400,000","FREE cancellation,• No prepayment needed"
QMP Friendly House HBM,"21.014334739097,105.840236354736",2 km from centre,One-Bedroom Apartment,4 out of 5,9.5,Exceptional,4 reviews,"VND 1,053,000",
My Linh Hotel,"21.0157419962064,105.84993482209",1.4 km from centre,Superior Double or Twin Room with City View,3 out of 5,7.3,Good,19 reviews,"VND 720,000","Breakfast included,FREE cancellation,• No prepayment needed"
TrangTien Hostel,"21.025146,105.854077",400 m from centre,Deluxe Double Room (2 Adults + 1 Child),,8.7,Fabulous,72 reviews,"VND 330,000",
Violin Hotel Ha Noi,"21.0086656665174,105.796688811639",6 km from centre,Standard Double Room,2 out of 5,8.1,Very good,12 reviews,"VND 1,150,000",Breakfast included
Sun grand city apartment 02-05 bedrooms,"21.011214507701,105.863268341699",2.2 km from centre,Apartment with Balcony,,,,,"VND 5,000,000",
Mia House - Hanoi Center,"21.0230565612146,105.847590565682",750 m from centre,Standard Apartment,3 out of 5,8.6,Fabulous,287 reviews,"VND 351,720",
Royal Hotel,"21.0271752806155,105.810118011657",4.4 km from centre,Deluxe Double Room,3 out of 5,9.7,Exceptional,3 reviews,"VND 392,546",
Hong Gia Tue Apartment,"21.043265,105.843614",1.9 km from centre,Standard Studio,4 out of 5,9.4,Superb,31 reviews,"VND 1,325,936",
Lieber Hotel - Vạn Phúc,"20.983483,105.770163",9 km from centre,Standard Double Room,2 out of 5,6.9,Review score,35 reviews,"VND 360,000","FREE cancellation,• No prepayment needed"
Hanoi Morning Hotel,"21.0316349859725,105.850554406643",500 m from centre,Superior Double Room,3 out of 5,8.7,Fabulous,241 reviews,"VND 486,000",
OYO 1011 Orchids 4 Hotel,"20.958763,105.814769",8 km from centre,Budget Double Room,2 out of 5,7.5,Good,10 reviews,"VND 189,559","FREE cancellation,• No prepayment needed"
Green Hotel,"21.001872,105.827911",3.9 km from centre,Standard Double Room,,6.6,Review score,23 reviews,"VND 600,000",
Oriental Suites Hotel & Spa,"21.0334074723573,105.850951373577",650 m from centre,Superior Queen Room,4 out of 5,9.3,Superb,877 reviews,"VND 499,518",
*BOM HOMES* IMPERIA GARDEN RESIDENCE APARTMENT,"20.9970601,105.8036972",6 km from centre,Three-Bedroom Apartment,4 out of 5,8.7,Fabulous,3 reviews,"VND 1,900,000",
HOTEL 1-2-3 HANOI Linh Lang,"21.035815,105.813119",4.2 km from centre,Standard Double Room,3 out of 5,6.3,Review score,4 reviews,"VND 1,664,000",Breakfast included
Blue Hanoi Inn Hotel,"21.0303206286414,105.848376452923",500 m from centre,Deluxe Double Room - Day use offer (2 Hours),3 out of 5,9.3,Superb,428 reviews,"VND 199,750","FREE cancellation,• No prepayment needed"
alley homestay,"21.0023697,105.8446542",3 km from centre,Double Room with Terrace,,8.9,Fabulous,12 reviews,"VND 342,000","FREE cancellation,• No prepayment needed"
Hai Bay Hotel & Restaurant,"21.03098,105.848438",550 m from centre,Superior Double Room with City View,4 out of 5,9.2,Superb,723 reviews,"VND 1,463,889","Breakfast included,FREE cancellation,• No prepayment needed"
Ha Noi Holiday Center Hotel,"21.0339595694211,105.84641711295",950 m from centre,Superior Double or Twin Room,3 out of 5,8.2,Very good,233 reviews,"VND 253,800","FREE cancellation,• No prepayment needed"
Times City Apartment 2BR-P11,"20.991687793808,105.867091807549",4.3 km from centre,Two-Bedroom Apartment,,,,,"VND 1,300,000",
QMP Vinhomes Metropolis,"21.0320508,105.8152247",3.9 km from centre,Apartment with Balcony,4 out of 5,8.5,Very good,18 reviews,"VND 1,728,000","FREE cancellation,• No prepayment needed"
alley homestay,"21.0023697,105.8446542",3 km from centre,Double Room with Terrace,,8.9,Fabulous,12 reviews,"VND 342,000","FREE cancellation,• No prepayment needed"
Sunrise Hanoi Hotel,"21.012537,105.8664738",2.3 km from centre,Superior Double or Twin Room,3 out of 5,8.1,Very good,41 reviews,"VND 468,000","Breakfast included,FREE cancellation,• No prepayment needed"
Langmandi luxury apartment,"21.02815319899,105.843891157117",900 m from centre,Apartment,4 out of 5,8.4,Very good,15 reviews,"VND 900,000",
Homey Apartment 2,"21.018257,105.776398",8 km from centre,Deluxe Double Room,,9.4,Superb,5 reviews,"VND 350,000",
"Luxury OId Quarter apt, 50m to Hoan Kiem lake, Big Balcony","21.0316882,105.8494779",550 m from centre,Two-Bedroom Apartment,,,,,"VND 1,360,000",
SaiGon Sun 2 Hotel,"21.016653,105.831236",2.5 km from centre,Superior Double Room,,,,,"VND 414,000","FREE cancellation,• No prepayment needed"
Sun grand city apartment 02-05 bedrooms,"21.011214507701,105.863268341699",2.2 km from centre,Apartment with Balcony,,,,,"VND 5,000,000",
Mercy Hotel,"21.0034118520288,105.868450009926",3.2 km from centre,Superior Double Room,2 out of 5,8.2,Very good,29 reviews,"VND 442,000",
VINHOMES DCAPITALE Romantic LAKEVIEW 2Brs,"21.004944602018,105.794291931738",6 km from centre,Two-Bedroom Apartment,,,,,"VND 1,700,000",
MayHouse - Sky view HB21,"21.029861,105.846457",650 m from centre,Deluxe Double Room with Balcony,,,,,"VND 450,000",
Homstay Goldmark Saphire 4,"21.0421085150751,105.767102276978",9 km from centre,Three-Bedroom Apartment,,,,,"VND 1,800,000",
*BOM HOMES* IMPERIA GARDEN RESIDENCE APARTMENT,"20.9970601,105.8036972",6 km from centre,Three-Bedroom Apartment,4 out of 5,8.7,Fabulous,3 reviews,"VND 1,900,000",
Sao Bang Hotel,"21.0435112434242,105.865148305893",2.2 km from centre,Superior Double or Twin Room,3 out of 5,7.9,Good,8 reviews,"VND 720,000",
Redz hotel,"21.036239,105.853082",950 m from centre,Deluxe Family Room,,8.0,Very good,7 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
OYO 1107 Dream Gold Hotel 1,"21.0120974348037,105.801888406277",5 km from centre,Deluxe Twin Room,2 out of 5,6.6,Review score,18 reviews,"VND 299,305","FREE cancellation,• No prepayment needed"
Holiday Hotel,"21.0844980256845,105.816700570285",7 km from centre,Standard Double Room,2 out of 5,5.2,Review score,18 reviews,"VND 118,525","FREE cancellation,• No prepayment needed"
Bluebell Hotel,"21.0292415951962,105.848451554775",450 m from centre,Standard Double Room with Shared Bathroom,1 out of 5,7.3,Good,101 reviews,"VND 212,500","FREE cancellation,• No prepayment needed"
ARL Trúc Bạch No.1,"21.04902792667,105.839861528948",2.7 km from centre,Two-Bedroom Apartment,3 out of 5,8.2,Very good,15 reviews,"VND 780,000",
Hanoi Elpis Hotel,"21.0363165074175,105.852971076965",950 m from centre,Standard Double with bathroom outside,3 out of 5,9.0,Superb,463 reviews,"VND 350,625","FREE cancellation,• No prepayment needed"
Lunar Hotel,"21.029727,105.849082",400 m from centre,Double Room,2 out of 5,6.3,Review score,118 reviews,"VND 372,600",
Hanoi Diamond King Hotel,"21.0342160996789,105.853362679482",750 m from centre,Day Use 2 Hours,3 out of 5,8.9,Fabulous,946 reviews,"VND 210,000",
BOM HOMES VINHOMES GARDENIA LUXURY APARTMENt,"21.0349188,105.7643975",9 km from centre,Two-Bedroom Apartment,3 out of 5,,,,"VND 1,500,000",
Lunetta Serviced Apartment,"21.019157,105.7817829",7 km from centre,Apartment with Pool View,,9.4,Superb,3 reviews,"VND 4,500,000","FREE cancellation,• No prepayment needed"
Van Mieu 2 Hotel,"21.0190291958156,105.83648622036",1.9 km from centre,Standard Double or Twin Room,3 out of 5,6.9,Review score,15 reviews,"VND 510,000","FREE cancellation,• No prepayment needed"
QMP Vinhomes Times City,"20.995108968262,105.869495908212",4.1 km from centre,Two-Bedroom Apartment,4 out of 5,,,,"VND 1,071,000",
Tribal Drawing-room Great For Quiet Getaway@VNVECT,"21.039995271691,105.44370315107",42 km from centre,Standard Double Room,3 out of 5,7.3,Good,11 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
King's Hotel,"21.0305302364633,105.792300943794",6 km from centre,Standard King Room,3 out of 5,,,,"VND 800,000",
My Way Hotel & Residence,"21.0314121719267,105.781989097595",7 km from centre,Deluxe Double Room with Balcony,3 out of 5,8.1,Very good,20 reviews,"VND 1,710,000",Breakfast included
Binh Minh Hotel - 84 Ngoc Khanh,"21.0268431587684,105.816557407379",3.8 km from centre,Superior Double Room,1 out of 5,6.5,Review score,18 reviews,"VND 267,750","FREE cancellation,• No prepayment needed"
Seoul Hotel Doi Can,"21.0380550852395,105.814276674305",4.2 km from centre,Deluxe Room,2 out of 5,6.1,Review score,4 reviews,"VND 420,000","FREE cancellation,• No prepayment needed"
Artemis 5 stars Apt with cinema & shopping mall,"21.0001072441765,105.828273296356",4 km from centre,Apartment,,,,,"VND 1,600,000",
KHÁCH SẠN HƯỚNG DƯƠNG,"20.9663252424583,105.793405010906",9 km from centre,Deluxe Double Room,3 out of 5,9.6,Exceptional,5 reviews,"VND 325,000",
Golden Silk Boutique Hotel,"21.0314271931088,105.849371552467",500 m from centre,Deluxe Double Room - Day Use (4 Hours),4 out of 5,8.5,Very good,65 reviews,"VND 874,113",
A25 Hotel - 44 Hàng Bún,"21.0415586354436,105.844978094101",1.8 km from centre,Superior Double Room,2 out of 5,8.4,Very good,10 reviews,"VND 534,000",Breakfast included
Mercy Hotel,"21.0034118520288,105.868450009926",3.2 km from centre,Superior Double Room,2 out of 5,8.2,Very good,29 reviews,"VND 442,000",
First Eden Hotel - Hang Bun,"21.041997279112,105.845204591624",1.8 km from centre,Superior Double or Twin Room,3 out of 5,8.5,Very good,57 reviews,"VND 500,000","FREE cancellation,• No prepayment needed"
Lenid Hanoi Hotel,"21.0176145768778,105.850557088852",1.2 km from centre,Superior Double or Twin Room,3 out of 5,7.9,Good,28 reviews,"VND 750,000","Breakfast included,FREE cancellation,• No prepayment needed"
"MayHouse - May Garden 3, tầng 1","21.009026,105.846382",2.2 km from centre,Deluxe Double Room with Balcony,,,,,"VND 350,000",
Aisha HOTELS and APARTMENTS,"21.0691705,105.8241055",5 km from centre,Standard Double Room,3 out of 5,7.8,Good,118 reviews,"VND 550,000",
Hanoi Carina Hotel,"21.033538,105.852209",650 m from centre,Day Use 3 Hours,1 out of 5,9.7,Exceptional,7 reviews,"VND 170,000","FREE cancellation,• No prepayment needed"
Pac Bo Homestay,"21.2753602,105.776198",28 km from centre,Two-Bedroom House,,,,,"VND 3,060,000",
69 Boutique Hotel,"21.011426,105.808414",5 km from centre,Standard King Room,,8.0,Very good,3 reviews,"VND 550,000",
Minimalism Home,"21.052533,105.810249",5 km from centre,Studio with Balcony,,8.4,Very good,105 reviews,"VND 313,500",
Optimus Apartment Tay Ho,"21.062021882576,105.827936753794",4.6 km from centre,One-Bedroom Apartment,,10,Exceptional,5 reviews,"VND 798,000",
Amazing view - Langmandi House,"21.019737124529,105.847778742654",1.1 km from centre,Two-Bedroom House,4 out of 5,9.5,Exceptional,6 reviews,"VND 900,000",
Khách Sạn Crowns HM,"21.0337543950747,105.85411975215",700 m from centre,Deluxe Double Room,,7.9,Good,11 reviews,"VND 360,000","Breakfast included,FREE cancellation,• No prepayment needed"
Bounty Hotel,"21.0356305610665,105.771925449371",8 km from centre,Standard Double Room,3 out of 5,8.2,Very good,15 reviews,"VND 500,000",Breakfast included
Hanoi Elpis Central hotel,"21.034039,105.854336",750 m from centre,Superior Double Room,3 out of 5,9.3,Superb,169 reviews,"VND 370,240","FREE cancellation,• No prepayment needed"
Themes Hotel,"21.035307,105.850179",900 m from centre,Standard Twin Room,,,,,"VND 800,000",Breakfast included
Annie's Little Hanoi,"21.034684,105.852165",800 m from centre,Small Double Room,,9.2,Superb,8 reviews,"VND 336,000",
Iris Boutique Hotel,"21.0289561882917,105.848789513111",400 m from centre,Deluxe Double or Twin Room,3 out of 5,8.9,Fabulous,303 reviews,"VND 1,105,440","FREE cancellation,• No prepayment needed"
Sunstay Paradise,"21.041177,105.828773",2.9 km from centre,Standard Apartment,,9.7,Exceptional,7 reviews,"VND 479,520",
OYO 1086 Thien Duong Hotel,"20.952286,105.75638",13 km from centre,Standard Double Room,2 out of 5,7.8,Good,5 reviews,"VND 209,514",
Lotte center view studio-netflix TV,"21.032259,105.810871",4.3 km from centre,Deluxe Double Room,,8.3,Very good,6 reviews,"VND 500,000",
Golden Lotus Boutique Hotel,"21.0306135435648,105.849709510803",450 m from centre,Superior Double Internal Window,3 out of 5,8.2,Very good,64 reviews,"VND 790,000",Breakfast included
Green Homestay,"21.038254,105.829404",2.6 km from centre,Standard King Room,,7.9,Good,86 reviews,"VND 300,000","FREE cancellation,• No prepayment needed"
Dragon Hotel,"21.0618945429771,105.831001102924",4.4 km from centre,Superior Room,3 out of 5,7.6,Good,42 reviews,"VND 2,200,000","Breakfast included,FREE cancellation,• No prepayment needed"
Nice Dream Hotel,"21.3036393173035,105.563587612408",42 km from centre,Double Room,2 out of 5,7.5,Good,4 reviews,"VND 350,000",
OYO 668 New Amely Hotel,"21.0292494188426,105.769347343593",8 km from centre,Standard Double Room,3 out of 5,8.0,Very good,30 reviews,"VND 289,328",
OYO 1110 Son Thuy Hotel,"21.044248,105.786316",7 km from centre,Standard Double Room,2 out of 5,,,,"VND 189,559",
37/4 Quan Ngua apartment,"21.042056705314,105.815359428242",4.2 km from centre,One-Bedroom Apartment,,,,,"VND 400,000",
Le Grand Hanoi Hotel - The Charm,"21.0128774068893,105.801247100525",5 km from centre,Deluxe Double Room - Day Use Offer (3 Hours),3 out of 5,8.7,Fabulous,14 reviews,"VND 268,800","FREE cancellation,• No prepayment needed"
TRUC BACH APARTMENT,"21.044928156681,105.840608750857",2.3 km from centre,Standard Apartment,3 out of 5,7.9,Good,4 reviews,"VND 1,200,000",
LUNA HEAVEN ROOM,"21.03465956931,105.851184626984",800 m from centre,One-Bedroom Apartment,,,,,"VND 299,000",
"Bee House - Near Hanoi Opera House, Hoan Kiem","21.0255763,105.8611558",1 km from centre,Superior Apartment,3 out of 5,8.9,Fabulous,278 reviews,"VND 319,600",
TCOO EXCELLENT SERVICED APARTMENT / VINHOMES METROPOLIS,"21.0320508,105.8152247",3.9 km from centre,One-Bedroom Apartment,,,,,"VND 1,500,000","FREE cancellation,• No prepayment needed"
