hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Pearl River Hoian Hotel & Spa,"15.874989,108.347477",,,One-Bedroom Apartment,,2,,,,,"VND 800,000",Breakfast included
Maison Khoi Homestay,"15.8726951,108.3301938",,,Deluxe Double or Twin Room,,2,,9.7,Exceptional,3 reviews,"VND 400,000","FREE cancellation,• No prepayment needed"
Savanna Hoi An Villas,"15.893335,108.345488",,,Villa with Private Pool,,6,3 out of 5,9.7,Exceptional,10 reviews,"VND 5,625,000",Breakfast included
Hoi An River Star Villa,"15.8718883,108.342439",,,Deluxe Double Room with Balcony,,2,,,,,"VND 700,000",Breakfast included
Hoi an osaka river side villa & spa,"15.901134,108.338512",,,Double or Twin Room - Disability Access,,16,,,,,"VND 400,000",
Kaia Gallery Hotel Hoi An,"15.883125,108.332193",,,Twin Room with Garden View,,2,,,,,"VND 2,600,000",Breakfast included
Art Villa Hoi An,"15.8689344451105,108.317265175194",,,Deluxe Double Room (2 Adults + 1 Child),,2,,,,,"VND 432,000",
SIC Hoi An Boutique Villa & Apartmnets,"15.881877,108.321585",,,Loft,,2,3 out of 5,,,,"VND 550,000",
Hoi An Merrily Hotel,"15.887255,108.332318",,,Deluxe City View with Balcony - Twin Bed,,2,3 out of 5,10,Exceptional,3 reviews,"VND 448,605",
Japan Nguyễn Homestay Hoi An,"15.876889,108.319714",,,Deluxe Double Room with Balcony,,4,,,,,"VND 750,000",
NP Homestay,"15.90833,108.349246",,,Twin Room,,2,,,,,"VND 600,000",
Nghê Prana Villa & Spa Hoi An,"15.870148,108.3473",,,Superior Double or Twin Room,,2,4 out of 5,,,,"VND 1,500,000",Breakfast included
Moon Le Villa,"15.878483,108.339962",,,Double Room with Balcony,,2,,,,,"VND 350,000","FREE cancellation,• No prepayment needed"
Hoi An Lazy Bear Hostel,"15.882034,108.35328",,,Deluxe Double Room with Balcony,,2,,,,,"VND 350,000",Breakfast included
CAT'S HOME,"15.88156473931,108.321695319512",,,Double Room with Terrace,,2,,,,,"VND 295,000",
homestay cam tu,"15.8826895,108.3273678",,,Double Room,,2,,,,,"VND 600,000",
Phú Hưng Thịnh villa,"15.8971185206817,108.317814876336",,,Deluxe Double Room,,2,,,,,"VND 350,000",
January Villa,"15.888917,108.330097",,,Deluxe Double Room,,2,,,,,"VND 450,000",
LUXURY FLOWER Villa in Hoian,"15.8901576669624,108.353225889784",,,Two-Bedroom Villa,,4,4 out of 5,9.4,Superb,4 reviews,"VND 6,000,000",
HUYNH GIA'S HOUSE,"15.872704,108.340197",,,Deluxe Queen Room,,2,,10,Exceptional,5 reviews,"VND 560,000",Breakfast included
Hội An Quê Villa,"15.8758489211891,108.322015807257",,,Twin Room with View,,2,,,,,"VND 700,000",
Camry Villa Hội An,"15.879372,108.362636",,,Deluxe Room (2 Adults + 1 Child),,2,,,,,"VND 892,500",
AnNam68,"15.874832,108.333398",,,Twin Room with Balcony,,2,2 out of 5,10,Exceptional,3 reviews,"VND 250,000",
Blue sea motel,"15.776894231451,108.428582026537",,,Economy Triple Room with Shared Bathroom,,2,,,,,"VND 270,000",
Galaxy Homestay,"15.8916251408018,108.329650461674",,,King Room with Garden View,,2,,9.6,Exceptional,21 reviews,"VND 299,000",
Tan Doan An Bang center beach villas,"15.913721,108.336725",,,Large Double Room,,2,,,,,"VND 700,000",
The Moon Villa Hoi An,"15.8870045251267,108.332443982363",,,Standard Double Room with Balcony,,2,3 out of 5,9.6,Exceptional,60 reviews,"VND 552,500","FREE cancellation,• No prepayment needed"
Hung Do Beach Homestay,"15.9143767956153,108.335540089756",,,Superior Double Room,,2,,8.4,Very good,20 reviews,"VND 500,000","Breakfast included,FREE cancellation,• No prepayment needed"
Mi Kha Homestay,"15.8871882849618,108.3282819296",,,Double or Twin Room with Balcony,,2,,9.7,Exceptional,25 reviews,"VND 320,000","FREE cancellation,• No prepayment needed"
Ngoc Diep Homestay Hoi An,"15.881551889235,108.322746482737",,,Family Room,,2,,,,,"VND 320,000",
Village Moon Villa,"15.8913367786622,108.330472558737",,,Standard Double Room,,2,3 out of 5,,,,"VND 594,808","FREE cancellation,• No prepayment needed"
Hidden Beach Siesta Villa,"15.9045770007829,108.350389363824",,,One-Bedroom Apartment,,2,3 out of 5,9.4,Superb,8 reviews,"VND 890,000",
Hoi An Life Villa,"15.8895558894327,108.320595324039",,,Twin Room,,2,3 out of 5,8.8,Fabulous,38 reviews,"VND 350,000",
Ylang Garden Villa,"15.8832,108.35222",,,Deluxe Apartment,,10,4 out of 5,8.3,Very good,9 reviews,"VND 5,500,000",
An Bang Mango Tree homestay,"15.908947,108.347345",,,Deluxe Bungalow with Garden View,,2,,9.1,Superb,7 reviews,"VND 871,000",Breakfast included
Quang Xuong Homestay,"15.8771057296787,108.346014626614",,,Double Room with Garden View,,2,,9.7,Exceptional,31 reviews,"VND 409,600",
Hoi An Hao Anh 1 Villa,"15.8868770850663,108.333173543215",,,Deluxe Double Room,,2,3 out of 5,7.7,Good,114 reviews,"VND 491,400",
Hoi An Lotus Aroma Villa,"15.882893,108.353121",,,Villa with Garden View,,12,,8.6,Fabulous,3 reviews,"VND 3,000,000",
Cat Tuong Boutique Villas,"15.8896178028259,108.352116644382",,,Superior Double or Twin Room,,2,3 out of 5,9.3,Superb,8 reviews,"VND 713,999",
Hoian Aroma Villa,"15.904898,108.311857",,,Queen Room with Pool View,,2,,9.7,Exceptional,10 reviews,"VND 590,000",
Hoi An Golden Holiday Villa,"15.8876952694755,108.328911693115",,,Superior Double or Twin Room with City View,,2,3 out of 5,9.0,Superb,92 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
An Bang Superior Villa,"15.9146895047796,108.334660286339",,,Superior Double Room,,2,3 out of 5,8.8,Fabulous,93 reviews,"VND 860,000",
Lua Hoi An Villas,"15.875999,108.363411",,,Deluxe Room,,2,,9.7,Exceptional,3 reviews,"VND 980,000",Breakfast included
Wanderlust 2,"15.9091342417957,108.340631565641",,,Deluxe Double or Twin Room with Balcony,,2,,,,,"VND 750,000",Breakfast included
Spring Garden Villa Hoi An,"15.886449,108.328965",,,Standard Double Room,,2,3 out of 5,8.4,Very good,5 reviews,"VND 360,000",
Moc Vien Homestay,"15.881912018805,108.336449861526",,,Double Room,,2,,9.0,Superb,52 reviews,"VND 538,200",
Three palms homestay,"15.88057,108.341618",,,Superior Double Room,,2,,9.0,Superb,53 reviews,"VND 300,000",
RedRose Villa,"15.8867339728446,108.321646247059",,,Deluxe Double or Twin Room with Balcony and City View,,2,,9.2,Superb,117 reviews,"VND 517,500","FREE cancellation,• No prepayment needed"
Fishing Village An Bang Homestay,"15.9081349663524,108.3474057907",,,Queen Room with Balcony,,2,,9.4,Superb,126 reviews,"VND 546,508",Breakfast included
Golden Star Villa Hoi An,"15.9011705571109,108.33771404628",,,Deluxe Double Room,,2,3 out of 5,9.8,Exceptional,30 reviews,"VND 708,400","FREE cancellation,• No prepayment needed"
Lea Garden Villa,"15.913749626506,108.338762350695",,,Holiday Home,,8,4 out of 5,,,,"VND 11,700,000",Breakfast included
Hoi An Travel Lodge Hotel,"15.881031698345,108.329046298148",,,Superior Room,,2,3 out of 5,9.2,Superb,371 reviews,"VND 1,800,000","Breakfast included,FREE cancellation,• No prepayment needed"
An Bang Sunset Village Homestay,"15.912612473655,108.337627351284",,,Double Room with Garden View,,2,,9.6,Exceptional,22 reviews,"VND 820,000",Breakfast included
Yellow Daisy Villa,"15.9070769448731,108.341134617752",,,Superior Double Room,,2,3 out of 5,9.3,Superb,23 reviews,"VND 585,000","Breakfast included,FREE cancellation,• No prepayment needed"
Boutique villa gioan,"15.882067,108.340592",,,Twin Room with View,,2,,,,,"VND 414,000",Breakfast included
Hoi An Mountain House Villa,"15.8853612126945,108.347768783569",,,Deluxe Double or Twin Room with Pool View,,2,3 out of 5,9.5,Exceptional,37 reviews,"VND 570,000",
Qua Cam Tim Homestay,"15.8750395754043,108.323161695153",,,Deluxe Double Room,,2,3 out of 5,9.5,Exceptional,155 reviews,"VND 450,000","Breakfast included,FREE cancellation,• No prepayment needed"
Tre's Beach,"15.9134,108.337512",,,Superior Double or Twin Room with Garden View,,2,,9.4,Superb,3 reviews,"VND 1,400,000",
Plum Tree Homestay,"15.8786101406996,108.346126098186",,,Double Room,,2,,9.4,Superb,4 reviews,"VND 300,000",
Bougain Villeas Homestay,"15.8789168219601,108.346614092588",,,Deluxe Room,,2,,9.1,Superb,123 reviews,"VND 351,000",Breakfast included
The Earth Villa,"15.8837669030418,108.347763419151",,,Superior Double or Twin Room,,2,3 out of 5,9.5,Exceptional,64 reviews,"VND 816,403","Breakfast included,FREE cancellation,• No prepayment needed"
Vườn Hồng Hạc Villa,"15.877107,108.341885",,,Deluxe King Room,,2,,,,,"VND 525,000",Breakfast included
HA Hotel Apartments Hoi An Ocean Front,"15.8903538880364,108.376575268344",,,Queen Room with Sea View,,2,,,,,"VND 1,059,579",
Beach Haven Suites Villa Hội An,"15.907938310694,108.348203128333",,,Studio Apartment with Pool View,,2,,9.8,Exceptional,40 reviews,"VND 1,540,000",
River Park Homestay and Hostel,"15.9016773301757,108.351365625858",,,Deluxe Double Room with Balcony,,2,,9.3,Superb,175 reviews,"VND 2,446,500",Breakfast included
An Bang Scent Beach Homestay,"15.9130569369423,108.338138295805",,,Deluxe Double or Twin Room,,2,,9.8,Exceptional,66 reviews,"VND 560,365","FREE cancellation,• No prepayment needed"
Gingergrass Homestay,"15.8761163629146,108.349627554417",,,Standard Twin Room with Garden View,,2,,8.7,Fabulous,26 reviews,"VND 646,000",
Snow Pearl Homestay Hoi An,"15.8836301736327,108.325653970242",,,Twin Room,,2,,9.0,Superb,111 reviews,"VND 255,000",
The Five Villas & Resort Quangnam Danang,"15.9633606994904,108.288098590107",,,Garden View Three-Bedroom Pool Villa,,6,5 out of 5,,,,"VND 9,166,500",Breakfast included
Chez Le Anh homestay,"15.88794,108.319777",,,Deluxe Double or Twin Room,,2,,9.7,Exceptional,37 reviews,"VND 450,000","FREE cancellation,• No prepayment needed"
Snail Homestay,"15.899514,108.357603",,,Deluxe Double Room with Shower,,2,,,,,"VND 300,000",
Sunshine Homestay,"15.88825929123,108.326291267294",,,Twin Room with Balcony,,2,,9.1,Superb,61 reviews,"VND 200,000","FREE cancellation,• No prepayment needed"
Cucumber,"15.8821461576402,108.327511326563",,,Bed in 6-Bed Mixed Dormitory Room,2 ×,1,,9.1,Superb,521 reviews,"VND 324,000",Breakfast included
