hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
RedDoorz @ Phan Dang Luu Street,"10.8002,106.681138",3.8 km from centre,,Standard Double Room,,2,2 out of 5,6.3,Review score,37 reviews,"VND 261,375","FREE cancellation,• No prepayment needed"
Cactusland Homestay - Tran Hung Dao,"10.7592898359858,106.688435860405",1.8 km from centre,,Standard Double Room,,2,2 out of 5,9.0,Superb,361 reviews,"VND 488,889",
Saigon Amigo Hotel,"10.7684917448923,106.693789958954",600 m from centre,,Family Room with Balcony,,2,2 out of 5,8.0,Very good,263 reviews,"VND 374,220",
La Maison 1988 - Masteri Thao Dien,"10.8038138,106.7427479",6 km from centre,,Apartment with Lake View,,4,4 out of 5,8.9,Fabulous,44 reviews,"VND 1,453,500",
Amanda Phan Hotel,"10.766441,106.699685",600 m from centre,,Deluxe Double Room,,2,2 out of 5,8.8,Fabulous,385 reviews,"VND 511,360","FREE cancellation,• No prepayment needed"
Violet Star Hotel and Spa,"10.7669300262433,106.693720181615",750 m from centre,,Superior Double Room with Window,,2,1 out of 5,8.2,Very good,108 reviews,"VND 380,000","FREE cancellation,• No prepayment needed"
Saigon Hotel Dong Du,"10.7758704099242,106.704132556915",850 m from centre,,Superior Double or Twin Room,,2,3 out of 5,8.1,Very good,111 reviews,"VND 1,008,000",Breakfast included
Nhat Minh Anh Hotel,"10.798979,106.647975",6 km from centre,,Standard Double Room,,2,1 out of 5,7.7,Good,78 reviews,"VND 299,000",
Ky Hoa Hotel Ho Chi Minh,"10.7725925626116,106.67441368103",2.6 km from centre,,Double or Twin Room,,2,3 out of 5,6.1,Review score,36 reviews,"VND 688,050",Breakfast included
Zooz Studio,"10.7905266836401,106.70476438768",2.2 km from centre,,Deluxe King Studio,,2,,8.7,Fabulous,57 reviews,"VND 302,400",
An Nam Corner- Sky,"10.76689,106.691897",900 m from centre,,Deluxe Room,,2,,8.0,Very good,95 reviews,"VND 261,000",
Viet Nam Vacation,"10.773357739848,106.676322453606",2.5 km from centre,,Superior Twin Room,,2,3 out of 5,7.5,Good,195 reviews,"VND 459,080",
COCO HOTEL,"10.839304,106.682566",7 km from centre,,Superior Double Room,,2,1 out of 5,7.2,Good,24 reviews,"VND 237,501",
Hoang Trieu Hotel,"10.7323534882528,106.708335671897",4.5 km from centre,,Twin Room,,2,3 out of 5,8.1,Very good,51 reviews,"VND 1,308,625",Breakfast included
Yellow House Saigon,"10.7648615499246,106.695501208305",800 m from centre,,Standard Double Room without Window,,2,2 out of 5,8.2,Very good,52 reviews,"VND 558,000","Breakfast included,FREE cancellation,• No prepayment needed"
Vietnam Golf - Lake View Villas,"10.8626939857755,106.82781457901",17 km from centre,,Villa,,2,3 out of 5,7.6,Good,6 reviews,"VND 2,000,000","FREE cancellation,• No prepayment needed"
Capitalland's Service Apartment Landmark 6 Vinhomes,"10.795478,106.719256",3.5 km from centre,,One-Bedroom Apartment,,2,3 out of 5,7.9,Good,9 reviews,"VND 902,500",
Lila Hotel & Serviced Apartment,"10.7322610469845,106.707729571411",4.5 km from centre,,Deluxe Queen Studio,,2,,9.0,Superb,28 reviews,"VND 415,650",
Jack Apartment 64,"10.7324322523449,106.70879105106",4.5 km from centre,,Apartment,,2,3 out of 5,9.0,Superb,52 reviews,"VND 750,000",
KAY'S HOME-Vinhomes Luxury Apartment,"10.789461,106.714371",2.7 km from centre,,Standard Apartment,,2,,9.0,Superb,8 reviews,"VND 1,200,000",
Anhouse Saigon,"10.764886,106.691875",1.1 km from centre,,Cozy Studio Apartment Two Queens,,3,3 out of 5,9.1,Superb,100 reviews,"VND 400,000",
Language Exchange Hostel 1,"10.7708266060284,106.684163292624",1.6 km from centre,,Deluxe Double Room DAY USE 4 hours stay,,2,,8.4,Very good,306 reviews,"VND 160,000","FREE cancellation,• No prepayment needed"
Duc Minh Hotel,"10.7950835667502,106.659286033066",5 km from centre,,Deluxe Twin Room,,2,2 out of 5,8.2,Very good,3 reviews,"VND 418,500","FREE cancellation,• No prepayment needed"
Adora Art Hotel,"10.7730167876261,106.695587038994",350 m from centre,,Premium Double Or Twin No Window,,2,4 out of 5,8.7,Fabulous,261 reviews,"VND 1,224,510",Breakfast included
Hong Giao Hotel,"10.7693331243986,106.676154434681",2.5 km from centre,,Standard Double Room,,2,1 out of 5,8.3,Very good,23 reviews,"VND 266,000",
Aqua Nhu Huynh Hotel,"10.733819,106.624894",9 km from centre,,Standard Double Room,,2,3 out of 5,6.3,Review score,28 reviews,"VND 192,720",
The Umi Hotel,"10.771443,106.690209",900 m from centre,,Standard Double Room,,2,,8.0,Very good,104 reviews,"VND 450,000",Breakfast included
Chloe Gallery,"10.7243903914693,106.720472574234",5 km from centre,,Deluxe King or Twin Room,,2,5 out of 5,8.4,Very good,25 reviews,"VND 2,730,000",
SPOT ON 746 Ben Thanh Dorm,"10.772633,106.697295",200 m from centre,,Family Room,,2,2 out of 5,8.3,Very good,113 reviews,"VND 315,000",
Cuu Kim Son Hotel,"10.794731,106.666717",4.3 km from centre,,Superior Queen Room,,2,,8.7,Fabulous,150 reviews,"VND 510,000","FREE cancellation,• No prepayment needed"
Khanh Lai Hotel,"10.76137,106.654176",5 km from centre,,Standard Double Room,,2,1 out of 5,9.4,Superb,12 reviews,"VND 418,000",
Sen Boutique House,"10.8103586539131,106.734632690807",5 km from centre,,Apartment - Ground Floor,,2,3 out of 5,9.2,Superb,97 reviews,"VND 900,000",
Viet Nam Vacation,"10.773357739848,106.676322453606",2.5 km from centre,,Superior Twin Room,,2,3 out of 5,7.5,Good,195 reviews,"VND 459,080",
Hoang Trieu Hotel,"10.7323534882528,106.708335671897",4.5 km from centre,,Twin Room,,2,3 out of 5,8.1,Very good,51 reviews,"VND 1,308,625",Breakfast included
Cactusland Homestay - Tran Hung Dao,"10.7592898359858,106.688435860405",1.8 km from centre,,Standard Double Room,,2,2 out of 5,9.0,Superb,361 reviews,"VND 488,889",
Amanda Phan Hotel,"10.766441,106.699685",600 m from centre,,Deluxe Double Room,,2,2 out of 5,8.8,Fabulous,385 reviews,"VND 511,360","FREE cancellation,• No prepayment needed"
Lila Hotel & Serviced Apartment,"10.7322610469845,106.707729571411",4.5 km from centre,,Deluxe Queen Studio,,2,,9.0,Superb,28 reviews,"VND 415,650",
Jack Apartment 64,"10.7324322523449,106.70879105106",4.5 km from centre,,Apartment,,2,3 out of 5,9.0,Superb,52 reviews,"VND 750,000",
Bonita Boutique Hotel,"10.759755,106.672356",3.1 km from centre,,Standard Double Room,,2,1 out of 5,7.7,Good,30 reviews,"VND 360,000",
OYO 885 Ngoc Thinh Hotel,"10.801005,106.661588",5 km from centre,,Standard Double Room,,2,2 out of 5,4.6,Review score,33 reviews,"VND 198,538",
KAY'S HOME-Vinhomes Luxury Apartment,"10.789461,106.714371",2.7 km from centre,,Standard Apartment,,2,,9.0,Superb,8 reviews,"VND 1,200,000",
Valentine Hotel,"10.7595868775955,106.670116782188",3.4 km from centre,,Superior Double Room,,2,2 out of 5,7.8,Good,26 reviews,"VND 757,350",
OYO 261 Binh Dung Hotel,"10.798241,106.689737",3.1 km from centre,,Standard Double Room,,2,1 out of 5,5.9,Review score,150 reviews,"VND 249,421","FREE cancellation,• No prepayment needed"
OYO 373 Habana Hotel,"10.823574,106.6817",6 km from centre,,Standard Double Room,,2,2 out of 5,6.6,Review score,44 reviews,"VND 199,536",
Sunrise City 1 Bed Room,"10.743221,106.700986",3.2 km from centre,,One-Bedroom Apartment,,2,,,,,"VND 1,900,000",
Khách sạn Mai Lan,"10.758373,106.662402",4.2 km from centre,,Double Room,,2,,5.7,Review score,14 reviews,"VND 380,000",
Evergreen Hotel,"10.7870949220875,106.692768037319",1.9 km from centre,,Deluxe Double or Twin Room,,2,2 out of 5,8.1,Very good,33 reviews,"VND 969,000",Breakfast included
Duc Minh Hotel,"10.7950835667502,106.659286033066",5 km from centre,,Deluxe Twin Room,,2,2 out of 5,8.2,Very good,3 reviews,"VND 418,500","FREE cancellation,• No prepayment needed"
Adora Art Hotel,"10.7730167876261,106.695587038994",350 m from centre,,Premium Double Or Twin No Window,,2,4 out of 5,8.7,Fabulous,261 reviews,"VND 1,224,510",Breakfast included
Hello SaiGon Homestay,"10.77185,106.68092",1.9 km from centre,,Standard Double Room,,2,,9.2,Superb,133 reviews,"VND 444,444",
"Hoang Van Hotel near SECC, FV hospital","10.7360851577725,106.721256445369",4.7 km from centre,,Superior Double Room,,2,1 out of 5,7.8,Good,73 reviews,"VND 315,000",
Airport Saigon Hotel - Gần ẩm thực đêm chợ Phạm Văn Hai,"10.79573318211,106.66317125582",4.7 km from centre,,Standard Double Room - No Window,,2,3 out of 5,7.6,Good,122 reviews,"VND 529,412",
OYO 652 Monaco Hotel,"10.735347,106.691196",4.1 km from centre,,Standard Double Room,,2,2 out of 5,8.4,Very good,58 reviews,"VND 229,466",
Golden Tree Hotel & Apartment,"10.726569,106.709841",5 km from centre,,Standard Double Room,,2,,8.2,Very good,11 reviews,"VND 650,000",
SaigonOne Serviced Apartment,"10.783375,106.696401",1.4 km from centre,,Studio Apartment,,2,3 out of 5,8.1,Very good,11 reviews,"VND 499,000","FREE cancellation,• No prepayment needed"
RedDoorz near Saigon Train Station 3,"10.776825,106.685903",1.5 km from centre,,Superior Double Room,,2,2 out of 5,6.6,Review score,25 reviews,"VND 390,469",
Giang Son Hotel,"10.7672778420745,106.691086292267",950 m from centre,,Deluxe Room,,2,2 out of 5,8.3,Very good,591 reviews,"VND 280,000","FREE cancellation,• No prepayment needed"
Novia Hotel,"10.803387,106.679584",4.1 km from centre,,Standard Double Room,,2,,7.7,Good,110 reviews,"VND 498,960",
Vietnam Golf - Lake View Villas,"10.8626939857755,106.82781457901",17 km from centre,,Villa,,2,3 out of 5,7.6,Good,6 reviews,"VND 2,000,000","FREE cancellation,• No prepayment needed"
Capitalland's Service Apartment Landmark 6 Vinhomes,"10.795478,106.719256",3.5 km from centre,,One-Bedroom Apartment,,2,3 out of 5,7.9,Good,9 reviews,"VND 902,500",
Language Exchange Hostel 1,"10.7708266060284,106.684163292624",1.6 km from centre,,Deluxe Double Room DAY USE 4 hours stay,,2,,8.4,Very good,306 reviews,"VND 160,000","FREE cancellation,• No prepayment needed"
Liberty Saigon Greenview,"10.7683792643457,106.69355660677",650 m from centre,,Deluxe City View Room,,2,3 out of 5,7.9,Good,171 reviews,"VND 1,607,801",Breakfast included
Hong Giao Hotel,"10.7693331243986,106.676154434681",2.5 km from centre,,Standard Double Room,,2,1 out of 5,8.3,Very good,23 reviews,"VND 266,000",
Vissai Saigon Hotel,"10.7997233148371,106.668904423714",4.5 km from centre,,Deluxe Twin Room,,2,4 out of 5,8.1,Very good,25 reviews,"VND 2,165,972",
"S Phuot Homestay - 3A Lam Son, Ward 2, Tan Binh District","10.8207644972527,106.678469547186",5 km from centre,,Bed in 6-Bed Mixed Dormitory Room,,2,,8.9,Fabulous,76 reviews,"VND 339,636","Breakfast included,FREE cancellation,• No prepayment needed"
Aqua Nhu Huynh Hotel,"10.733819,106.624894",9 km from centre,,Standard Double Room,,2,3 out of 5,6.3,Review score,28 reviews,"VND 192,720",
The Umi Hotel,"10.771443,106.690209",900 m from centre,,Standard Double Room,,2,,8.0,Very good,104 reviews,"VND 450,000",Breakfast included
Chloe Gallery,"10.7243903914693,106.720472574234",5 km from centre,,Deluxe King or Twin Room,,2,5 out of 5,8.4,Very good,25 reviews,"VND 2,730,000",
Fide Hotel,"10.727347338613,106.705752095215",5 km from centre,,Standard Double Room,,2,2 out of 5,7.5,Good,11 reviews,"VND 525,000",
Nhat Ha 1 Hotel,"10.772389672176,106.696254909039",250 m from centre,,Superior Queen Room (No Window),,2,3 out of 5,8.6,Fabulous,133 reviews,"VND 1,050,000",Breakfast included
Ambassador Saigon Hotel,"10.7715464896805,106.690254807472",900 m from centre,,Superior Double or Twin Room - No Window,,2,3 out of 5,7.2,Good,110 reviews,"VND 546,000",
SPOT ON 746 Ben Thanh Dorm,"10.772633,106.697295",200 m from centre,,Family Room,,2,2 out of 5,8.3,Very good,113 reviews,"VND 315,000",
Cuu Kim Son Hotel,"10.794731,106.666717",4.3 km from centre,,Superior Queen Room,,2,,8.7,Fabulous,150 reviews,"VND 510,000","FREE cancellation,• No prepayment needed"
Dinh Phat Hotel,"10.7689563236889,106.69832020998",300 m from centre,,Standard Double Room,,2,2 out of 5,8.0,Very good,131 reviews,"VND 540,000","FREE cancellation,• No prepayment needed"
Khanh Lai Hotel,"10.76137,106.654176",5 km from centre,,Standard Double Room,,2,1 out of 5,9.4,Superb,12 reviews,"VND 418,000",
Vinhomes Central Park-Nice Homes,"10.7939890116778,106.721231009771",3.5 km from centre,,Standard Apartment,,2,,8.8,Fabulous,20 reviews,"VND 1,406,000","FREE cancellation,• No prepayment needed"
The Royal Homies - Phu My Hung,"10.7333866442759,106.709882484795",4.5 km from centre,,Superior Queen Room - Basement,,2,2 out of 5,9.6,Exceptional,25 reviews,"VND 538,200",
Aloha Hotel,"10.751086,106.616934",9 km from centre,,Standard Double Room,,2,2 out of 5,7.6,Good,33 reviews,"VND 245,000",
HỒNG HẠC Hotel,"10.7744791736229,106.696718931198",400 m from centre,,Superior Double Room - Free Daily Minibar,,2,3 out of 5,7.7,Good,126 reviews,"VND 1,080,000",
1991's Home,"10.759339682743,106.688355353752",1.8 km from centre,,Deluxe Double Room,,2,3 out of 5,8.9,Fabulous,20 reviews,"VND 330,000",
Kiyo House Apartment,"10.779393,106.704864",1.1 km from centre,,Studio,,2,,6.8,Review score,4 reviews,"VND 400,000",
Saigon Fairy Land - Masteri Millennium,"10.7635078,106.6994461",900 m from centre,,Apartment with Balcony,,2,4 out of 5,9.2,Superb,24 reviews,"VND 1,300,000","FREE cancellation,• No prepayment needed"
Filippo Saigon,"10.772157,106.693447",550 m from centre,,Deluxe Room,,2,,8.9,Fabulous,66 reviews,"VND 270,000",
Saigon Sirius,"10.7627354667457,106.698638254376",1 km from centre,,Studio Apartment,,2,3 out of 5,8.6,Fabulous,136 reviews,"VND 1,275,000",
A25 Hotel - 13 Bùi Thị Xuân,"10.771999,106.690791",850 m from centre,,Standard Double Room,,2,,7.4,Good,18 reviews,"VND 317,200",
Ngoc Loan Hotel,"10.7483946504752,106.701261524577",2.6 km from centre,,Deluxe Double Room with Balcony,,2,1 out of 5,7.1,Good,9 reviews,"VND 267,300",
SaiGon 190 Hostel,"10.7663,106.689692",1.1 km from centre,,Bunk Bed in Mixed Dormitory Room,,2,,8.1,Very good,16 reviews,"VND 139,000",
SPOT ON 905 Nguyet Duc Hotel,"10.7971161447847,106.691632678058",3 km from centre,,Superior Double Room,,2,2 out of 5,6.3,Review score,24 reviews,"VND 242,436","FREE cancellation,• No prepayment needed"
Kha Thy Hotel,"10.785229,106.768371",7 km from centre,,Superior Double Room,,2,2 out of 5,7.7,Good,54 reviews,"VND 461,700",
OYO 397 Thanh Dat,"10.765177,106.603196",10 km from centre,,Deluxe Double Room,,2,2 out of 5,7.7,Good,40 reviews,"VND 199,536","FREE cancellation,• No prepayment needed"
Sanouva Saigon Hotel,"10.7733066304601,106.696057766676",350 m from centre,,Deluxe No Window,,2,3 out of 5,8.7,Fabulous,329 reviews,"VND 1,125,272","Breakfast included,FREE cancellation,• No prepayment needed"
Te House,"10.819168,106.724272",6 km from centre,,King Room,,2,,8.2,Very good,28 reviews,"VND 400,000",
DRAGON HOTEL 1,"10.845952,106.673649",8 km from centre,,Superior King Room,,2,2 out of 5,8.1,Very good,77 reviews,"VND 360,000",
Viet Nam Vacation,"10.773357739848,106.676322453606",2.5 km from centre,,Superior Twin Room,,2,3 out of 5,7.5,Good,195 reviews,"VND 459,080",
Hoang Trieu Hotel,"10.7323534882528,106.708335671897",4.5 km from centre,,Twin Room,,2,3 out of 5,8.1,Very good,51 reviews,"VND 1,308,625",Breakfast included
Chez Mimosa,"10.7550072212605,106.701422700247",1.9 km from centre,,Junior Suite with Garden View Balcony + Free Laundry,,2,,9.3,Superb,431 reviews,"VND 589,199",
Angela Boutique Serviced Residence,"10.7784051837774,106.688404083252",1.4 km from centre,,Deluxe Studio,,2,3 out of 5,7.7,Good,12 reviews,"VND 586,143",
Sunflower Hotel & Spa,"10.7740733951574,106.671720743179",3 km from centre,,Standard Double Room,,2,3 out of 5,7.6,Good,34 reviews,"VND 600,000","Breakfast included,FREE cancellation,• No prepayment needed"
Khách sạn Phúc Lộc Thọ 2,"10.759076,106.673642",3 km from centre,,Deluxe Double Room,,2,,,,,"VND 800,000",
Phương Ly Ly,"10.844052,106.776711",11 km from centre,,Standard Double Room,,2,,8.4,Very good,29 reviews,"VND 500,000",
OYO 628 Tăng Phát Hotel,"10.752397,106.596713",11 km from centre,,Deluxe Double Room,,2,2 out of 5,3.8,Review score,5 reviews,"VND 199,535",
Saigon Garden Hotel,"10.7715649343228,106.67248249054",2.9 km from centre,,Superior Double Room,,2,2 out of 5,6.6,Review score,24 reviews,"VND 648,000","Breakfast included,FREE cancellation,• No prepayment needed"
OYO 422 Nguyen Thanh Hotel,"10.7723957,106.6910405",800 m from centre,,Standard Double Room,,2,2 out of 5,7.2,Good,27 reviews,"VND 201,532","FREE cancellation,• No prepayment needed"
OYO 526 Hoàng Đạt Hotel,"10.7969014974616,106.690281563754",3 km from centre,,Small Double Room,,2,2 out of 5,5.2,Review score,20 reviews,"VND 253,411","FREE cancellation,• No prepayment needed"
Lila Hotel & Serviced Apartment,"10.7322610469845,106.707729571411",4.5 km from centre,,Deluxe Queen Studio,,2,,9.0,Superb,28 reviews,"VND 415,650",
Jack Apartment 64,"10.7324322523449,106.70879105106",4.5 km from centre,,Apartment,,2,3 out of 5,9.0,Superb,52 reviews,"VND 750,000",
Bin Bin Hotel 4 - Near Sunrise City D7,"10.7401307333093,106.695251129655",3.5 km from centre,,King Room,,2,1 out of 5,9.3,Superb,116 reviews,"VND 460,000","FREE cancellation,• No prepayment needed"
7s Bao Long Hotel Go Vap,"10.8387074933569,106.671467091927",8 km from centre,,Queen Room,,2,3 out of 5,,,,"VND 472,500",
OYO 865 Manh Hung Hotel,"10.7855692303785,106.700401297259",1.6 km from centre,,Standard Double Room,,2,2 out of 5,4.4,Review score,10 reviews,"VND 179,582",
Phu Tho Hotel,"10.7622555162832,106.657381653786",4.6 km from centre,,Standard Double Room,,2,2 out of 5,7.2,Good,31 reviews,"VND 850,000",Breakfast included
Hoang Yen Guesthouse,"10.766737,106.691531",950 m from centre,,Standard Double Room,,2,2 out of 5,8.0,Very good,7 reviews,"VND 210,000",
HỘ KINH DOANH KHÁCH SẠN SÀI GÒN P.A.R.K,"10.7701027,106.6921303",700 m from centre,,Superior Double Room,,2,,,,,"VND 500,000",
Atana Hotel,"10.8321111395665,106.610199871164",11 km from centre,,Standard Double Room,,2,2 out of 5,6.9,Review score,16 reviews,"VND 372,154","FREE cancellation,• No prepayment needed"
Sakura Hostel Cholon,"10.758497,106.680009",2.5 km from centre,,Female Dormitory Room,,2,,7.7,Good,41 reviews,"VND 140,000","FREE cancellation,• No prepayment needed"
Binh Hung Hotel,"10.8003741074963,106.659870698039",5 km from centre,,Standard Double Room,,2,2 out of 5,8.7,Fabulous,7 reviews,"VND 400,000","FREE cancellation,• No prepayment needed"
AYA Homestay,"10.787366,106.703829",1.9 km from centre,,Deluxe Double Room with Balcony,,2,3 out of 5,8.5,Very good,47 reviews,"VND 645,000",
7s Cuong Thanh 1 Hotel,"10.771152,106.670938",3 km from centre,,Standard Queen Room,,2,3 out of 5,8.7,Fabulous,3 reviews,"VND 500,000",
Le Ai Hotel,"10.7531383,106.6590927",4.8 km from centre,,Twin Room,,2,1 out of 5,7.9,Good,10 reviews,"VND 520,000",
Viet Nam Vacation,"10.773357739848,106.676322453606",2.5 km from centre,,Superior Twin Room,,2,3 out of 5,7.5,Good,195 reviews,"VND 459,080",
Hoang Trieu Hotel,"10.7323534882528,106.708335671897",4.5 km from centre,,Twin Room,,2,3 out of 5,8.1,Very good,51 reviews,"VND 1,308,625",Breakfast included
An Phu Hotel,"10.7893868674953,106.74231592527",5 km from centre,,Standard Double Room,,2,2 out of 5,6.8,Review score,8 reviews,"VND 350,000",
RedDoorz Kim Dung Hotel,"10.7916836697796,106.689720186508",2.5 km from centre,,Standard Double Room,,2,2 out of 5,8.1,Very good,247 reviews,"VND 392,000","FREE cancellation,• No prepayment needed"
Happyhomes 171 Sai Gon Hotel,"10.7622979853302,106.692309720238",1.2 km from centre,,Deluxe Room,,2,,7.8,Good,131 reviews,"VND 350,000",
Blue Fingers An Phu - Masteri,"10.803527,106.7476039",6 km from centre,,Standard Apartment,,4,4 out of 5,,,,"VND 990,000",
Song Anh,"10.763958,106.675943",2.6 km from centre,,Deluxe Double Room,,2,2 out of 5,8.2,Very good,35 reviews,"VND 400,000",
Saigon 1979 Hostel,"10.76629,106.689893",1.1 km from centre,,Superior King Room,,2,,8.4,Very good,39 reviews,"VND 150,000","FREE cancellation,• No prepayment needed"
L'été Homestay,"10.791337,106.694058",2.3 km from centre,,Standard Double Room,,2,,9.0,Superb,179 reviews,"VND 630,000",
Thuong Hai Hotel,"10.753797,106.666514",4 km from centre,,Comfort Quadruple Room,,4,1 out of 5,6.7,Review score,18 reviews,"VND 350,000",
Plastic Studio,"10.785778862439,106.699522568628",1.6 km from centre,,One-Bedroom Apartment,,2,,8.3,Very good,7 reviews,"VND 500,000",
Lila Hotel & Serviced Apartment,"10.7322610469845,106.707729571411",4.5 km from centre,,Deluxe Queen Studio,,2,,9.0,Superb,28 reviews,"VND 415,650",
Jack Apartment 64,"10.7324322523449,106.70879105106",4.5 km from centre,,Apartment,,2,3 out of 5,9.0,Superb,52 reviews,"VND 750,000",
Wooden Apartment Bui Vien,"10.7678628908143,106.694892346859",550 m from centre,,Apartment with Balcony,,8,3 out of 5,8.1,Very good,30 reviews,"VND 3,960,000",
Blue Fingers An Phu - Masteri,"10.803527,106.7476039",6 km from centre,,Standard Apartment,,4,4 out of 5,,,,"VND 990,000",
Song Anh,"10.763958,106.675943",2.6 km from centre,,Deluxe Double Room,,2,2 out of 5,8.2,Very good,35 reviews,"VND 400,000",
RedDoorz Plus near Ben Thanh Market,"10.7637506076739,106.695381138554",950 m from centre,,Economy Double Room,,2,3 out of 5,7.0,Good,90 reviews,"VND 299,625",
Saigon 1979 Hostel,"10.76629,106.689893",1.1 km from centre,,Superior King Room,,2,,8.4,Very good,39 reviews,"VND 150,000","FREE cancellation,• No prepayment needed"
L'été Homestay,"10.791337,106.694058",2.3 km from centre,,Standard Double Room,,2,,9.0,Superb,179 reviews,"VND 630,000",
A&EM - The Petit Hotel,"10.7730984706348,106.695986688137",350 m from centre,,Superior Double Room,,2,2 out of 5,7.1,Good,98 reviews,"VND 988,763","Breakfast included,FREE cancellation,• No prepayment needed"
Thuong Hai Hotel,"10.753797,106.666514",4 km from centre,,Comfort Quadruple Room,,4,1 out of 5,6.7,Review score,18 reviews,"VND 350,000",
Plastic Studio,"10.785778862439,106.699522568628",1.6 km from centre,,One-Bedroom Apartment,,2,,8.3,Very good,7 reviews,"VND 500,000",
Hanh Chuong Hotel,"10.7685809049249,106.694313122684",550 m from centre,,Superior Double Room,,2,1 out of 5,7.8,Good,38 reviews,"VND 324,900",
Wooden Apartment Bui Vien,"10.7678628908143,106.694892346859",550 m from centre,,Apartment with Balcony,,8,3 out of 5,8.1,Very good,30 reviews,"VND 3,960,000",
LUXURIOUS VINHOMES CENTRAL PARK - Serviced Apartments,"10.7956957,106.7188272",3.5 km from centre,,Two-Bedroom Apartment,,2,,,,,"VND 736,000",
Bin Bin Hotel 6 - Near SECC D7,"10.7299843954832,106.706942693871",4.8 km from centre,,Superior Double Room,,2,2 out of 5,8.0,Very good,39 reviews,"VND 400,000",
Saigon Airport hotel,"10.8148649037078,106.669230300594",5 km from centre,,Standard Double Room,,2,,6.7,Review score,288 reviews,"VND 477,900",
Huynh Anh Hotel,"10.842252,106.638288",10 km from centre,,Large Double Room,,2,1 out of 5,8.0,Very good,90 reviews,"VND 199,000",
Thien Thao Hotel,"10.7722210358657,106.679356992245",2.1 km from centre,,Superior Double Room No Window,,2,3 out of 5,7.9,Good,53 reviews,"VND 937,500","Breakfast included,FREE cancellation,• No prepayment needed"
Fuji Landmark,"10.778324,106.692391",1 km from centre,,One-Bedroom Apartment,,2,3 out of 5,9.0,Superb,36 reviews,"VND 1,256,580",
RedDoorz @ Phan Huy Ich Street,"10.827005,106.631733",9 km from centre,,Standard Double Room,,2,2 out of 5,6.9,Review score,41 reviews,"VND 295,200",
7s KOI Boutique Saigon,"10.770092,106.684827",1.5 km from centre,,Studio with Sofa Bed,,2,3 out of 5,7.8,Good,24 reviews,"VND 1,305,000","FREE cancellation,• No prepayment needed"
Bin Bin Hotel 2 - Near Him Lam D7,"10.7405857314358,106.695716874674",3.5 km from centre,,Double Room,,2,1 out of 5,7.9,Good,16 reviews,"VND 328,500","FREE cancellation,• No prepayment needed"
OYO 334 Milan Hotel,"10.733496,106.690043",4.3 km from centre,,Superior Double Room,,2,2 out of 5,8.0,Very good,109 reviews,"VND 249,421","FREE cancellation,• No prepayment needed"
JANUS Hotel,"10.766122,106.689615",1.1 km from centre,,Double Room,,2,1 out of 5,7.8,Good,35 reviews,"VND 400,000",
Wink Hotel Saigon Centre,"10.791263,106.700486",2.2 km from centre,,Standard Room,,2,4 out of 5,9.0,Superb,8 reviews,"VND 872,150",
Thanh Phong Hotel,"10.7710142543993,106.670787325131",3 km from centre,,Double Room,,2,2 out of 5,7.0,Good,35 reviews,"VND 295,000",
Minh Hoang Hotel,"10.8014335609984,106.644956488162",6 km from centre,,Superior Double Room,,2,2 out of 5,7.8,Good,68 reviews,"VND 405,000","FREE cancellation,• No prepayment needed"
Saigon Dakao,"10.792499,106.698432",2.4 km from centre,,Deluxe Double Room with Balcony,,2,,8.6,Fabulous,101 reviews,"VND 550,000",
Sai Gon Garden Homestay 1,"10.890643,106.66227",13 km from centre,,Family Room with Garden View,,2,,9.0,Superb,53 reviews,"VND 320,000",Breakfast included
Sunshine Hotel - Phu My Hung,"10.730229,106.707446",4.7 km from centre,,Superior Double Window (Free Laundry),,2,2 out of 5,7.3,Good,19 reviews,"VND 1,275,000","FREE cancellation,• No prepayment needed"
Vuong Quang Hotel,"10.7951547065759,106.664084494114",4.6 km from centre,,Standard Double Room No Window,,2,2 out of 5,7.5,Good,40 reviews,"VND 440,471","FREE cancellation,• No prepayment needed"
Sai Gon 1979 Hotel,"10.766273,106.689619",1.1 km from centre,,Double Room with Patio,,2,,8.5,Very good,504 reviews,"VND 150,000",
A&EM Art Hotel,"10.7715333149353,106.695238351822",350 m from centre,,Premium Twin Room,,2,4 out of 5,7.7,Good,378 reviews,"VND 752,850","Breakfast included,FREE cancellation,• No prepayment needed"
7s Cuong Thanh 2 Hotel Saigon,"10.7756861962654,106.675642554276",2.5 km from centre,,Double Room - Day Use 2 hours,,2,3 out of 5,9.2,Superb,6 reviews,"VND 430,768",
Saigonnais Homestay (Maison de Tran Le),"10.7732651489088,106.699697430668",300 m from centre,,Standard Double Room,,2,,9.1,Superb,111 reviews,"VND 249,000",
2Z Hotel- 149 Lê Thị Riêng,"10.770177,106.689259",1 km from centre,,Deluxe Queen Room,,2,,8.0,Very good,19 reviews,"VND 343,000","FREE cancellation,• No prepayment needed"
Khach San Dai An,"10.837687,106.653897",8 km from centre,,Double Room,,2,2 out of 5,7.2,Good,9 reviews,"VND 341,696",
Homestay in 3D,"10.762043,106.698136",1.1 km from centre,,Budget Double Room,,2,,8.6,Fabulous,87 reviews,"VND 225,000",
