hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Thuy Linh Villa,"11.9342475091872,108.42741646096",,,Deluxe Double Room,,2,2 out of 5,8.9,Fabulous,20 reviews,"VND 442,000","FREE cancellation,• No prepayment needed"
Pretty Backpackers House,"11.9431132402583,108.43201122216",,,Family Room,,8,,9.6,Exceptional,457 reviews,"VND 560,000",
Hotel Phuong Nghi,"11.9441759,108.4383592",,,Standard King Room,,2,2 out of 5,8.4,Very good,8 reviews,"VND 500,000","FREE cancellation,• No prepayment needed"
homestay.nhatuiminh,"11.947673,108.463899",,,Double Room,,2,,9.3,Superb,68 reviews,"VND 300,000",
Hostel Rosa,"11.9409,108.43367",,,Double Room,,2,,8.9,Fabulous,87 reviews,"VND 190,000",
Danh Tien Villa,"11.926209,108.433143",,,Deluxe Double Room with Balcony,,2,2 out of 5,8.7,Fabulous,24 reviews,"VND 443,275",
Rum Vang II Hotel Da Lat,"11.9389114883724,108.438550829887",,,Superior Double or Twin Room,,2,3 out of 5,7.3,Good,49 reviews,"VND 643,500",
Sweet Dream Hotel & Villa,"11.938165,108.455615",,,Deluxe Room (2 Adults + 1 Child),,2,3 out of 5,9.2,Superb,24 reviews,"VND 520,000",
iDorm B&B,"11.9442385069218,108.440203057672",,,Double or Twin Room with Private Bathroom,,2,,8.8,Fabulous,119 reviews,"VND 252,000",
Vanila House,"11.943768,108.428773",,,Deluxe Suite,,2,,,,,"VND 420,000",
An AN Diamond Hotel,"11.966763,108.432012",,,Superior Quadruple Room,,4,1 out of 5,8.8,Fabulous,6 reviews,"VND 486,000",
Mái Lá Home & Cafe,"11.943981,108.480848",,,Double or Twin Room with Mountain View,,2,,8.8,Fabulous,10 reviews,"VND 550,000",
Bong Hong Hotel,"11.941444,108.432499",,,Standard Double Room,,2,2 out of 5,7.0,Good,4 reviews,"VND 450,000",
Hoa Mặt Trời (Sunflower),"11.9560817274753,108.436780934957",,,Quadruple Room with Shared Bathroom,,2,,,,,"VND 480,000",
Tan Anh Hotel,"11.93982,108.435475",,,Deluxe Double Room,,2,1 out of 5,,,,"VND 350,000",
Pho Lanh Hotel,"11.9359303928189,108.440862894058",,,Deluxe Double Room,,2,2 out of 5,,,,"VND 259,739","FREE cancellation,• No prepayment needed"
Dalat Backpacker Downtown,"11.9412762007256,108.427475485951",,,Deluxe King Studio,,2,,9.0,Superb,29 reviews,"VND 450,000","FREE cancellation,• No prepayment needed"
DaLat Sky Hostel,"11.9487294830657,108.438402958422",,,Double Room,,2,,8.5,Very good,59 reviews,"VND 300,000","FREE cancellation,• No prepayment needed"
Phuong Tram Villa Hotel,"11.946905,108.427346",,,Deluxe Room (2 Adults + 1 Child),,2,2 out of 5,8.7,Fabulous,17 reviews,"VND 300,000",
Cherry House Đà Lạt,"11.9548676151046,108.440423917019",,,Double Room with Terrace,,2,,9.3,Superb,22 reviews,"VND 219,780",
Nguyen Anh Dalat Hotel,"11.942880135743,108.43505859375",,,Standard Double Room,,2,,8.6,Fabulous,8 reviews,"VND 420,000",
Homestay Da Quy,"11.9408773271245,108.427617140114",,,Deluxe Room,,2,,9.6,Exceptional,17 reviews,"VND 290,000",
Cu Lan Village Villa - Lang Cu Lan,"12.0258788780622,108.363652825356",,,Holiday Home,,2,3 out of 5,9.4,Superb,3 reviews,"VND 2,000,000",Breakfast included
Dang Uyen 1 Hotel,"11.9371820172687,108.429012162724",,,Budget Double Room,,2,1 out of 5,8.6,Fabulous,356 reviews,"VND 280,000","FREE cancellation,• No prepayment needed"
Bình An,"11.9376511807726,108.434371083855",,,Single Room,,2,1 out of 5,9.3,Superb,22 reviews,"VND 250,000",
Villa Mini Dieu Thanh,"11.959319,108.43802",,,Double Room with Shared Bathroom,,2,,7.6,Good,4 reviews,"VND 300,000",
Phố Nhỏ Hotel - Đà Lạt,"11.942843,108.431881",,,Deluxe Double Room with Balcony,,4,,,,,"VND 400,000",
Nhat Nam Hotel,"11.9369323841764,108.433494160713",,,Double Room,,2,,8.4,Very good,129 reviews,"VND 280,000",
Dalat Colico Hotel,"11.9371708251515,108.428935110569",,,Deluxe Double Room,,2,1 out of 5,9.2,Superb,63 reviews,"VND 255,000","FREE cancellation,• No prepayment needed"
Khanh Hong Da Lat,"11.939766,108.434196",,,Superior Double Room,,2,1 out of 5,8.3,Very good,24 reviews,"VND 300,000",
Biệt Thự Bảo Thắng-Đà Lạt,"11.946689,108.455996",,,Deluxe Double Room,,2,,9.0,Superb,3 reviews,"VND 380,000",
Villa Pink House,"11.9440627231922,108.430096507072",,,Standard Double Room,,2,1 out of 5,8.5,Very good,56 reviews,"VND 461,720",
Tâm An Homestay,"11.938128,108.42977",,,Deluxe Room,,2,,7.8,Good,23 reviews,"VND 200,000",
Tuyet Mai Hotel,"11.9446871429052,108.435964448491",,,Deluxe Room,,2,,8.0,Very good,23 reviews,"VND 280,000",
Nhat VY 2,"11.93366,108.464583",,,Deluxe Room,,2,2 out of 5,,,,"VND 425,021","FREE cancellation,• No prepayment needed"
Bao Long Guesthouse,"11.945031,108.429216",,,Deluxe Double Room,,2,,8.9,Fabulous,32 reviews,"VND 236,250",
Gỗ Mục homestay,"11.946736,108.474902",,,Double Room with Balcony,,2,,,,,"VND 525,000",
Bin Boong Hostel,"11.9382344466617,108.428830504417",,,Deluxe Double Room,,2,2 out of 5,7.4,Good,5 reviews,"VND 350,000",
AD Villa Dalat,"11.9472942819897,108.415165336252",,,Twin Room,,2,,,,,"VND 285,000","FREE cancellation,• No prepayment needed"
Nhân Linh,"11.9601970204107,108.452202938497",,,Standard Double Room,,2,,7.9,Good,3 reviews,"VND 270,000",
A Dong Hotel Da Lat,"11.946583,108.435868",,,Double Room,,2,2 out of 5,6.7,Review score,12 reviews,"VND 360,000",
Khoa Dat Hotel,"11.5748256986239,108.074349761009",,,Standard Double Room,,2,,4.8,Review score,11 reviews,"VND 285,000",
Bungalow Đồi gió Hú - MÂY - View Hill in Center DaLat,"11.929724502517,108.426104191818",,,Holiday Home,,5,,8.0,Very good,4 reviews,"VND 1,332,600",
Villa Suối Mùa Xuân,"11.936241,108.426206",,,Double Room with Private Bathroom,,2,2 out of 5,9.3,Superb,7 reviews,"VND 378,609",
Lam Vien Homestay,"11.956993189842,108.429101407528",,,Family Room,,2,,9.5,Exceptional,77 reviews,"VND 300,000",
Biệt Thự Đỏ Homestay,"11.94731077014,108.48286129994",,,Double Room with Balcony,,4,,,,,"VND 400,000",
Coc Coc Hostel,"11.9701172062345,108.445096090436",,,Double Room with Private Bathroom,,2,,8.6,Fabulous,78 reviews,"VND 150,000",
Nhà Nghỉ Nhân Nghĩa Guest House,"11.938264938944,108.430076427647",,,Deluxe Room,,2,2 out of 5,9.9,Exceptional,100 reviews,"VND 200,000",
Mai DaLat Homestay,"11.945112,108.435776",,,Single Bed in Mixed Dormitory Room,,2,,9.0,Superb,43 reviews,"VND 242,500",
Gold Land Hotel,"11.937424,108.433723",,,Double Room,,2,1 out of 5,,,,"VND 405,406",
Như Huệ Hotel,"11.9373824,108.4292492",,,Deluxe Apartment,,2,2 out of 5,9.5,Exceptional,7 reviews,"VND 480,000",
Selina Hotel,"11.9415041600578,108.43323935915",,,Superior Double Room,,2,2 out of 5,9.3,Superb,8 reviews,"VND 304,500",
My Ty Hotel,"11.9399,108.434294",,,Standard Double Room,,2,2 out of 5,7.9,Good,49 reviews,"VND 382,500","FREE cancellation,• No prepayment needed"
Oxy House Dalat,"11.9401658567684,108.427188117288",,,Double Room with Balcony,,2,,9.6,Exceptional,18 reviews,"VND 243,000","FREE cancellation,• No prepayment needed"
SAM Tuyen Lam Golf & Resorts,"11.8827218,108.4515649",,,Deluxe Double Mountain View,,2,3 out of 5,7.6,Good,26 reviews,"VND 1,214,222",Breakfast included
TIEN CHAU HOTEL DA LAT,"11.934869,108.440949",,,Double Room with Private Bathroom,,2,,7.6,Good,5 reviews,"VND 400,000",
Panda's House Hostel,"11.9468351123867,108.43512699008",,,Double Room with Balcony,,2,,7.4,Good,25 reviews,"VND 295,000",
Hoa Dat Guesthouse,"11.932316,108.423063",,,Double Room,,2,,8.0,Very good,6 reviews,"VND 180,000",
Woody Villa,"11.9354268704717,108.428526241332",,,8-Bed Mixed Dormitory Room,,8,1 out of 5,7.4,Good,13 reviews,"VND 888,800",
Binh Dao Hotel,"11.941764,108.434544",,,Double Room,,2,,7.8,Good,11 reviews,"VND 237,500",
Bao Loc Homestay,"11.5320418827246,107.803388587974",,,Mixed Dormitory Room,,2,,8.8,Fabulous,42 reviews,"VND 160,000",
Vạn An Khang,"11.938863,108.432616",,,Standard Double Room,,4,,8.2,Very good,16 reviews,"VND 300,000",
Hotel Pansy,"11.9420825156842,108.433972843923",,,Deluxe Quadruple Room,,4,2 out of 5,9.1,Superb,64 reviews,"VND 600,000",
CHÍCH BÔNG'S HOUSE,"11.9416488457167,108.4523022748",,,Deluxe Queen Room with Two Queen Beds,,4,,,,,"VND 850,000",
Đảo Hoa Hotel,"11.938049,108.434329",,,Superior Deluxe Double or Twin Room,,2,2 out of 5,9.0,Superb,3 reviews,"VND 250,000",
HAM Homestay Office,"11.945526,108.434914",,,Twin Room with Private Bathroom,,2,,8.9,Fabulous,6 reviews,"VND 225,000",
Da Quy Villa,"11.9730986902767,108.451501667459",,,Villa,,10,,8.5,Very good,3 reviews,"VND 2,550,000",
Quynh Nguyen - Da Lat,"11.9377944862349,108.426442656414",,,Deluxe Double Room,,2,,9.5,Exceptional,3 reviews,"VND 337,500","FREE cancellation,• No prepayment needed"
CSLTDL Quỳnh Nhi,"11.9514649418784,108.435186049381",,,Quadruple Room with Private Bathroom,,4,,8.9,Fabulous,19 reviews,"VND 420,000",
Century Hotel,"11.930274,108.427612",,,Standard King Room,,2,,9.0,Superb,20 reviews,"VND 364,500",
Homestay & Coffee WINDY Dalat,"11.9372675927398,108.427604231984",,,Economy Quadruple Room,,2,,8.2,Very good,6 reviews,"VND 225,000",
Tường Vy 2 Hotel,"11.946061,108.435587",,,Superior Double Room,,2,1 out of 5,,,,"VND 315,000",
Strawberry Hotel Dalat,"11.949194,108.429385",,,Double Room,,2,,8.8,Fabulous,173 reviews,"VND 249,000",
The Hangout Home,"11.9490708471254,108.434610664845",,,Double Room with Private Bathroom,,2,,8.2,Very good,39 reviews,"VND 220,000",
Khách sạn Park Hotel Dalat - Dalat Plaza Hotel cũ,"11.9385493499934,108.438027799129",,,Standard Double Room,,2,3 out of 5,7.7,Good,47 reviews,"VND 796,950",
Merci Dalat Boutique Hotel,"11.971357,108.45143",,,Deluxe Family Room,,4,,8.4,Very good,12 reviews,"VND 864,000",
White Horse,"11.9396030862433,108.425621747252",,,Double Room,,4,1 out of 5,,,,"VND 400,000","FREE cancellation,• No prepayment needed"
ST. Dong Tam Guesthouse,"11.9373212,108.4252705",,,Superior Double Room,,2,3 out of 5,9.6,Exceptional,48 reviews,"VND 220,000",
Lam Phan Hotel Villa,"11.929819,108.448732",,,Deluxe Double Room,,2,,7.9,Good,25 reviews,"VND 400,000",
Khánh Minh Hotel,"11.93781,108.425357",,,Deluxe Quadruple Room,,4,1 out of 5,,,,"VND 450,000",
Hưng Phát DaLat hotel,"11.9447347074805,108.439039807375",,,Superior Double Room,,2,,9.5,Exceptional,4 reviews,"VND 380,000",
Biệt Thự Du Lịch Suối Mơ,"11.9291966,108.4387479",,,Large Double Room,,2,,,,,"VND 315,000",
Sân Mây Homestay,"11.938541,108.463229",,,Double Room with Garden View,,2,,9.7,Exceptional,3 reviews,"VND 600,000",
Da Lat 24h Guesthouse & Hotel,"11.9435279228996,108.431218396365",,,Double Room,,2,,8.6,Fabulous,117 reviews,"VND 250,000",Breakfast included
Biệt thự du lịch Atiso,"11.975836,108.447638",,,Standard Villa,,20,,9.4,Superb,20 reviews,"VND 2,500,000",
lynh lynh,"11.944197,108.430822",,,Deluxe Room,,2,,8.0,Very good,12 reviews,"VND 300,000",
Xuan Cuong Hotel,"11.9473087383822,108.43671486316",,,Budget Double Room,,2,1 out of 5,7.9,Good,70 reviews,"VND 330,000","FREE cancellation,• No prepayment needed"
Kim Quang,"11.9371421230969,108.428921778118",,,Double Room with Private Bathroom,,2,,9.4,Superb,85 reviews,"VND 225,000",
S Villa Hotel,"11.962324,108.425062",,,One-Bedroom Apartment,,2,,,,,"VND 280,645",
V&T HOTEL,"11.954563,108.430263",,,Single Room,,2,,9.3,Superb,34 reviews,"VND 350,000",
SunRise Villa Coffee,"11.950717,108.457683",,,King Room with Balcony,,2,,,,,"VND 270,000",
Hotel Phuoc Son,"11.940807598728,108.435877864418",,,Quadruple Room,,4,2 out of 5,8.2,Very good,21 reviews,"VND 720,000",
Hoang Thao Hotel,"11.939749,108.43486",,,Double Room,,2,2 out of 5,9.0,Superb,4 reviews,"VND 342,000",
The Sparrow Homestay,"11.9541693644605,108.446829865082",,,Deluxe Double Room,,2,,8.3,Very good,48 reviews,"VND 274,500",Breakfast included
Hotel Minh Lan,"11.940439,108.435413",,,Double Room with No Window,,2,1 out of 5,7.8,Good,16 reviews,"VND 320,000",
Đà Lạt An Nhiên house,"11.931585,108.425049",,,Family Double Room,,4,,,,,"VND 600,000",
Da Lat Mr.Happy Homestay,"11.9285172162624,108.443529035968",,,Budget Double Room,,2,,9.2,Superb,248 reviews,"VND 175,000",
Thu Linh Villa,"11.958558,108.4262693",,,Villa,,30,,,,,"VND 3,000,000",
PK Hotel,"11.9356023515572,108.444994787102",,,Economy Double Room,,2,2 out of 5,8.1,Very good,34 reviews,"VND 297,000",
Mom's House,"11.932659,108.441429",,,Double Room,,2,,8.2,Very good,17 reviews,"VND 350,000",
Homestay Tam An,"11.9388989586937,108.430973000633",,,Deluxe Room,,2,,7.9,Good,55 reviews,"VND 199,000",
Kim Phú Hotel,"11.946363,108.428166",,,Deluxe Queen Room,,2,2 out of 5,7.0,Good,3 reviews,"VND 250,000",
Sông Trăng,"11.9392621420977,108.438801333874",,,Queen Room with Garden View,,2,,,,,"VND 375,000",
Khách sạn Hồ Gia Đà Lạt,"11.95124,108.433433",,,Deluxe Room (2 Adults + 1 Child),,2,1 out of 5,,,,"VND 500,000",
Homestay Doraemon,"11.940371,108.451649",,,Double Room,,2,,6.9,Review score,8 reviews,"VND 280,000","FREE cancellation,• No prepayment needed"
Minh Nguyen Hotel,"11.945516785475,108.434309893185",,,Double Room,,2,,8.3,Very good,88 reviews,"VND 405,405",
Thuy Hien Hotel,"11.935626,108.440992",,,Deluxe Double Room,,2,2 out of 5,4.0,Review score,3 reviews,"VND 305,000",
Dalat Lavita,"11.9429414855153,108.431008290499",,,Bunk Bed in Mixed Dormitory Room,,2,2 out of 5,7.3,Good,23 reviews,"VND 216,000",
Bong Sen Hotel,"11.962888,108.439717",,,King Room with Mountain View,,2,1 out of 5,8.5,Very good,59 reviews,"VND 330,000",Breakfast included
Nón Lá Guest House,"11.9470058515083,108.437571126667",,,Queen Room,,2,3 out of 5,9.4,Superb,54 reviews,"VND 200,000","FREE cancellation,• No prepayment needed"
Hồng Tùng Hotel,"11.956243,108.439453",,,Standard Double Room,,2,2 out of 5,8.0,Very good,9 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
Khách sạn mini Khang Thịnh,"11.9603345232393,108.443904519081",,,Quadruple Room with Private Bathroom,,4,,9.5,Exceptional,28 reviews,"VND 440,000",
Gold&Ruby House,"11.936857,108.421975",,,Double Room with Garden View,,2,3 out of 5,9.4,Superb,7 reviews,"VND 412,500",
THUỶ TIÊN HOTEL,"11.945919,108.43574",,,Standard Double Room,,2,1 out of 5,,,,"VND 220,000",
Cosy Hotel,"11.931796,108.423446",,,Three-Bedroom Apartment,,6,,8.0,Very good,4 reviews,"VND 960,000",
Co Hong Hotel,"11.941799,108.45251",,,Double Room,,2,,8.3,Very good,71 reviews,"VND 299,000",
Phố Hoa Boutique Villa Hotel Da Lat,"11.946157,108.425744",,,Standard Double Room with Shared Bathroom,,2,,,,,"VND 330,000",
Homestay HoLo,"11.946364,108.43583",,,Double Room with Private Bathroom,,2,,8.5,Very good,77 reviews,"VND 225,000",
Golden Gem Hostel DaLat (sandavang),"11.932579,108.445503",,,Superior Double Room,,2,,8.1,Very good,7 reviews,"VND 360,000","FREE cancellation,• No prepayment needed"
Cỏ Homestay Đà Lạt,"11.932142,108.442366",,,Double Room,,2,,,,,"VND 180,000",
Vu Hoang Hotel,"11.940826,108.4335169",,,Superior Double Room,,2,1 out of 5,6.6,Review score,4 reviews,"VND 380,000",
Ben's House Capsule Homestay,"11.9636825911901,108.426183339951",,,4-Bed Mixed Dormitory Room,,4,,9.3,Superb,3 reviews,"VND 516,000",
Phong Nguyet Hotel,"11.947399,108.44041",,,Superior Double Room,,2,,8.3,Very good,3 reviews,"VND 300,000",
Street View Hotel & Apartment,"11.955605,108.442537",,,Deluxe Double Room,,2,,8.6,Fabulous,6 reviews,"VND 349,999",
Dalat Family Hostel,"11.9529462763081,108.429029726181",,,Standard Double Room with Shared Bathroom,,2,,,,,"VND 250,000",
Hello Charming Dalat - Homestay,"11.9722161,108.4522222",,,Deluxe Villa,,12,,,,,"VND 4,140,000","FREE cancellation,• No prepayment needed"
Tuong Phung Guesthouse,"11.9458504458977,108.455657296851",,,Double Room,,2,,7.4,Good,20 reviews,"VND 310,000",
Khách sạn Hoa Huệ,"11.944527,108.437242",,,Double Room,,2,,7.4,Good,37 reviews,"VND 250,000","FREE cancellation,• No prepayment needed"
Suri's House Homestay,"11.9436930472875,108.440457880497",,,Small Double Room,,2,,8.3,Very good,41 reviews,"VND 350,000",
Nhà nghỉ Phương Lan,"11.940105,108.428455",,,Quadruple Room,,4,,9.2,Superb,20 reviews,"VND 400,000",
Huy Hoang Homestay,"11.9546396029042,108.463264703751",,,Double Room,,3,,9.0,Superb,15 reviews,"VND 300,000",
Xuân Thủy- Đà Lạt,"11.95414,108.435978",,,Mixed Dormitory Room,,4,,,,,"VND 400,000",
Khách sạn Trí Đức,"11.938993,108.431236",,,Double Room,,2,,8.7,Fabulous,18 reviews,"VND 200,000",
Nắng homestay,"11.9250404786727,108.442706409405",,,Budget Double Room,,2,,8.9,Fabulous,13 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
Hostel 33,"11.938445,108.434253",,,Double Room,,2,,,,,"VND 250,000",
Dinh Loan Hotel,"11.940924,108.417997",,,Deluxe Double Room with Balcony,,2,,,,,"VND 550,000",
THUẬT KHUYÊN HOTEL,"11.972533,108.424738",,,Superior Double Room,,2,,,,,"VND 240,000",
KHÁCH SẠN THÚY TRÂN,"11.9447,108.439805",,,Quadruple Room,,4,2 out of 5,,,,"VND 495,000",
Sensei homestay,"11.931692250702,108.446800469967",,,Double Room with Shared Bathroom,,2,,,,,"VND 250,000",
Lính Homestay Đà Lạt,"11.950863,108.46375",,,8-Bed Mixed Dormitory Room,,2,,8.0,Very good,7 reviews,"VND 160,000",
Cafe Lien Hiep Hotel,"11.9504754323306,108.434204166657",,,Large Double Room,,2,1 out of 5,9.4,Superb,80 reviews,"VND 405,000",
La Rosée Dalat Hotel,"11.9364300460539,108.438642040684",,,Standard Double Room,,2,1 out of 5,8.5,Very good,123 reviews,"VND 264,000",
Quoc Huy Hotel,"11.5756654095471,108.021294468611",,,Quadruple Room,,2,3 out of 5,5.7,Review score,3 reviews,"VND 259,200",
Dinh Cat Hotel Dalat,"11.933268,108.442407",,,Deluxe Double Room,,2,2 out of 5,9.1,Superb,5 reviews,"VND 488,750",
Khách sạn Băng Thanh ( Bang Thanh Hotel ),"11.730711,108.370997",,,Standard Double Room,,2,,,,,"VND 390,000",
Gaia Hostel,"11.9403062450287,108.433510716533",,,Family Room with Balcony,,5,1 out of 5,8.1,Very good,77 reviews,"VND 600,000","FREE cancellation,• No prepayment needed"
Nhà Đà Lạt - Da Lat Apartment,"11.937507105374,108.426347772875",,,Deluxe Queen Room with Two Queen Beds,,4,,9.2,Superb,4 reviews,"VND 650,000",
Hana Hotel,"11.940999,108.431448",,,Double Room,,2,,,,,"VND 250,000",
Huu Nghi Hotel,"11.941401,108.433685",,,Deluxe Room,,2,1 out of 5,,,,"VND 337,838",
Hotel Hà Linh,"11.948576,108.441116",,,Double Room,,4,,,,,"VND 450,000",
Dalat Luxury Hotel,"11.945759,108.439675",,,Double Room,,2,,7.3,Good,13 reviews,"VND 300,000","FREE cancellation,• No prepayment needed"
Vườn Thương House,"11.9003898880683,108.434430831322",,,Double Room with Lake View,,2,,9.4,Superb,7 reviews,"VND 1,350,000",Breakfast included
Villa Minh Tuyet Dalat,"11.9634311319741,108.440369367599",,,Double Room,,2,,8.6,Fabulous,7 reviews,"VND 750,000",
Rainbow Homestay,"11.932717,108.430724",,,Double Room,,2,,9.6,Exceptional,53 reviews,"VND 240,000",
Nguyen Minh 2,"11.943785,108.439374",,,Double Room with Lake View,,2,,8.0,Very good,7 reviews,"VND 180,000",
Nam Quang Hotel,"11.9355433203485,108.440870940685",,,Standard Double Room,,2,2 out of 5,7.5,Good,68 reviews,"VND 157,500",
Green Pink Homestay,"11.953972,108.439587",,,Apartment with Mountain View,,38,,,,,"VND 250,000",
Gia Bảo Nguyễn Hotel,"11.954934,108.43147",,,Deluxe Quadruple Room,,4,1 out of 5,,,,"VND 445,000",
Yen Ngoc Guesthouse,"11.9423780800394,108.432274678296",,,Double Room,,2,,8.4,Very good,15 reviews,"VND 250,000",
villa Nga Hoàng Đà lạt,"11.95079,108.430362",,,Apartment with Balcony,,10,3 out of 5,8.4,Very good,4 reviews,"VND 2,125,000",
Bianco Hotel,"11.9355557206162,108.434842258236",,,Double Room,,2,,8.8,Fabulous,4 reviews,"VND 300,000",
Phùng Thịnh Hotel,"11.9483666191451,108.430197091098",,,Deluxe Double Room,,2,2 out of 5,,,,"VND 280,000",
Do Gia Betania Da Lat,"11.934631,108.435073",,,Single Room,,2,2 out of 5,8.7,Fabulous,20 reviews,"VND 270,000",
PHƯƠNG HẠNH Hotel,"11.941966027615,108.433843553066",,,Budget Double Room,,2,,7.3,Good,29 reviews,"VND 700,000",
Bao Tan Villa,"11.96788,108.4409",,,Superior Double Room,,2,3 out of 5,,,,"VND 507,526","FREE cancellation,• No prepayment needed"
Ha linh,"11.949495,108.440383",,,Twin Room with View,,2,,,,,"VND 550,000",
Lữ Khách - Traveler's Home,"11.9378109667086,108.42629045248",,,Double Room with Private Bathroom,,2,,7.2,Good,22 reviews,"VND 200,000",
Romantic Da Lat,"11.935828,108.427565",,,Quadruple Room with Private Bathroom,,4,,,,,"VND 1,200,000",
Phuong Tung Hotel,"11.9468139992832,108.432522331283",,,Double Room,,2,3 out of 5,7.8,Good,11 reviews,"VND 350,000",
Khách sạn Hoa Sen,"11.944675,108.434008",,,King Room,,2,,8.2,Very good,17 reviews,"VND 440,000",
Hotel Phu An,"11.9481327329777,108.441058695316",,,Double Room,,2,1 out of 5,8.1,Very good,39 reviews,"VND 250,000",
Giao Giao House Homestay,"11.948117,108.430132",,,Deluxe Double Room,,2,,,,,"VND 350,000",
Flora Villa Đà Lạt,"11.929201,108.432412",,,Large Double Room,,2,,9.4,Superb,16 reviews,"VND 600,000",
BKV Homestay,"11.952989500814,108.463550288757",,,Double Room with Private Bathroom,,2,,9.5,Exceptional,40 reviews,"VND 450,000",
Dalat Sunny Hostel,"11.9510599007752,108.432387113571",,,Budget Double Room,,2,,8.3,Very good,11 reviews,"VND 220,000",
Villa Đăng Nguyên,"11.948132,108.463718",,,Large Double Room,,2,,9.2,Superb,6 reviews,"VND 250,000",
Homestay Hoa Sơn,"11.925229,108.436995",,,Queen Room with Garden View,,2,,8.6,Fabulous,13 reviews,"VND 250,000",
Mai Vang Hotel,"11.9419425850769,108.431604579091",,,Double or Twin Room,,2,3 out of 5,,,,"VND 900,000",
Dalat My Love,"11.951392,108.43487",,,Quadruple Room with Window,,4,,,,,"VND 397,800",
Thiên Tân Hotel,"11.942208,108.435693",,,Deluxe Quadruple Room,,4,,9.0,Superb,4 reviews,"VND 345,000",
7S Hotel Dream Valley Dalat,"11.945879435051,108.476915086964",,,Standard Double Room,,2,,10,Exceptional,3 reviews,"VND 2,000,000",
Sunshine - Tia Nắng Mới,"11.937501,108.439399",,,Standard King Room,,2,,9.8,Exceptional,10 reviews,"VND 250,000",
Van Nam Hotel,"11.940862,108.430558",,,Standard Double Room,,2,,8.7,Fabulous,102 reviews,"VND 294,000",
Mai Villa Dalat,"11.9642810072668,108.444022069975",,,Deluxe Queen Room,,2,,9.5,Exceptional,6 reviews,"VND 400,000",
BÌNH NGUYÊN 3,"11.939653,108.432873",,,Deluxe Double Room,,4,1 out of 5,,,,"VND 500,000",
Nay Bungalow Dalat,"11.931129,108.459236",,,Deluxe Bungalow with Garden View,,2,,9.7,Exceptional,3 reviews,"VND 480,000",
Hoang Ha Hotel,"11.956489,108.43514",,,Deluxe King Room,,2,1 out of 5,8.8,Fabulous,34 reviews,"VND 250,000",
SuKa hotel Đức Trọng,"11.7381611541326,108.369782466383",,,Double Room,,2,,,,,"VND 150,000",
Homestay&coffee Cậu bé phù thuỷ,"11.957524,108.471919",,,Double Room,,2,,,,,"VND 450,000",
Khách sạn Duy Huy,"11.935189,108.438442",,,Deluxe Room (2 Adults + 1 Child),,2,,5.1,Review score,4 reviews,"VND 225,000",
Chill House 5,"11.930405,108.450135",,,Standard King Room,,2,1 out of 5,9.4,Superb,11 reviews,"VND 570,218",
Vy Anh Đà Lạt Hotel,"11.938052,108.434072",,,Deluxe Double Room,,2,2 out of 5,,,,"VND 280,000",
Khai Ngoc Hotel,"11.9392838412644,108.438795264873",,,Standard Double or Twin Room,,4,2 out of 5,7.3,Good,32 reviews,"VND 858,000","FREE cancellation,• No prepayment needed"
M & T Hotel,"11.9459914588589,108.439924120903",,,Standard Double Room,,2,2 out of 5,9.0,Superb,33 reviews,"VND 350,000",
Chú Cao HomeStay,"11.974593942172,108.448824285251",,,Double Room with Shared Toilet,,2,,9.7,Exceptional,3 reviews,"VND 200,200",
Air Balloon Homestay,"11.934794,108.440921",,,Family Room with Balcony,,4,,,,,"VND 700,000",
SASA VILLA,"11.5481724655817,107.805006963893",,,Double Room,,2,,8.2,Very good,8 reviews,"VND 499,000",
Queen Bee Hotel,"11.949287,108.473929",,,Double Room,,2,,,,,"VND 383,108","FREE cancellation,• No prepayment needed"
HOÀNG ANH VILLA,"11.9480634947919,108.441444562878",,,Standard Villa,,17,,,,,"VND 2,890,000",
KHÁCH SẠN ĐẠT THỊNH,"11.937597,108.443455",,,Economy Double Room,,2,2 out of 5,,,,"VND 450,000",
Tropicana 2,"11.9413661650229,108.434151539881",,,Double Room,,2,2 out of 5,,,,"VND 900,000",
Home Stay 36 Dalat,"11.940967,108.462953",,,Economy Double Room,,2,,,,,"VND 180,000",
Khách sạn Sky,"11.543862,107.803934",,,Standard Triple Room,,3,,,,,"VND 555,000",Breakfast included
Homestay Thác Liên Khương,"11.746605,108.380563",,,Standard Studio,,2,2 out of 5,7.0,Good,3 reviews,"VND 405,000",
Silence House Dalat ATP,"11.948474334632,108.434396486856",,,Double Room with Private Bathroom,,2,,,,,"VND 300,000",
Mia Boutique Hotel Da Lat,"11.935111,108.428334",,,Superior Double Room,,2,3 out of 5,10,Exceptional,4 reviews,"VND 209,475","FREE cancellation,• No prepayment needed"
Authentic Family Homestay,"11.9578724472587,108.422580373402",,,Deluxe Queen Room with Two Queen Beds,,4,,8.3,Very good,55 reviews,"VND 300,000",Breakfast included
Son Thuy 2 Hotel,"11.9417009201101,108.434549264418",,,Deluxe Quadruple Room,,4,2 out of 5,8.5,Very good,43 reviews,"VND 520,000","FREE cancellation,• No prepayment needed"
