hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Ruby Villa Vung Tau Beside Sea,"10.39180842592,107.112246476721",5 km from centre,"Beachfront,Private beach",Villa,,15,,,,,"VND 6,000,000",
Hoang Minh 846 Hotel,"10.3985677639711,107.118273016838",6 km from centre,Beachfront,Deluxe Room (2 Adults + 1 Child),,2,,9.0,Superb,39 reviews,"VND 313,950",
Nhat Thu Hotel & Apartment,"10.33654,107.084522",1.2 km from centre,Beach nearby,Deluxe Double Room,,2,1 out of 5,,,,"VND 333,332",
Motel Khánh Vân,"10.340466,107.076133",1.2 km from centre,Beach nearby,Standard Double Room,,2,,8.9,Fabulous,6 reviews,"VND 500,000",
Son Ha Hotel,"10.3514536369919,107.072738923209",1.4 km from centre,Beachfront,Deluxe Room (2 Adults + 1 Child),,2,2 out of 5,7.9,Good,16 reviews,"VND 400,000",
Motel Bao Linh,"10.3776464066933,107.113973915344",4.7 km from centre,Beachfront,Double Room,,2,2 out of 5,8.4,Very good,38 reviews,"VND 250,000",
Orange Homestay - Villa - Hotel Vũng Tàu,"10.350163926677,107.077186298811",850 m from centre,Beach nearby,Studio Apartment with Sea View,,11,3 out of 5,8.4,Very good,39 reviews,"VND 1,490,000",
MOTEL TUỆ LÂM,"10.338173,107.088986",1.2 km from centre,Beach nearby,Large Double Room,,4,,,,,"VND 500,000",
846E16homestay,"10.398091,107.117535",6 km from centre,,Double Room with Private Bathroom,,2,,,,,"VND 226,635",
Trần Duy Luxury Pool Villa C6,"10.364276171192,107.077233131265",2 km from centre,Beach nearby,Villa with Private Pool,,8,,10,Exceptional,3 reviews,"VND 5,305,300","FREE cancellation,• No prepayment needed"
Nha cua duong,"10.329180804668,107.088072075907",2.1 km from centre,Beach nearby,Apartment with Sea View,,5,,,,,"VND 600,000",
Motel Ngọc Thuận,"10.339631,107.083715",900 m from centre,Beachfront,Deluxe Double Room,,2,,8.1,Very good,27 reviews,"VND 150,000",
Điện Biên,"10.33599,107.083516",1.4 km from centre,Beach nearby,Deluxe Double Room,,2,,,,,"VND 250,000",
Như quỳnh,"10.332555,107.088045",1.8 km from centre,Beachfront,Deluxe Double Room,,2,,8.1,Very good,252 reviews,"VND 149,000","FREE cancellation,• No prepayment needed"
Pink Host,"10.337701,107.084961",1.1 km from centre,Beach nearby,King Room with Two King Beds,,4,1 out of 5,8.9,Fabulous,86 reviews,"VND 250,000",
homestay nhà THỦY 23d Thùy Vân căn hộ SƠN THỊNH,"10.3412451042262,107.089193835855",900 m from centre,Beachfront,Two-Bedroom Apartment,,6,,,,,"VND 850,000",
The 61 Motel Vung Tau,"10.340329,107.077772",1.1 km from centre,Beach nearby,Large Double Room,,2,,,,,"VND 300,000",
Nancy Sweet Apartment - A2204,"10.3411603379241,107.08941578865",950 m from centre,"Beachfront,Private beach",Studio Apartment,,9,4 out of 5,,,,"VND 2,400,000",
COCA HOTEL & APARTMENT,"10.334662,107.081864",1.5 km from centre,Beach nearby,Deluxe Room (2 Adults + 1 Child),,2,2 out of 5,9.4,Superb,9 reviews,"VND 225,000",
AnAn House Phoenix Vũng Tàu,"10.37462338301,107.110107881437",4.2 km from centre,Beach nearby,Three-Bedroom Apartment,,4,,,,,"VND 500,000",
Nancy Thuy Van apartment,"10.347414732254,107.098352895245",1.6 km from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,10,4 out of 5,,,,"VND 880,000",
DC House - Mini Resort Vung Tau,"10.35027,107.073544",1.2 km from centre,Beach nearby,Studio with Garden View,,2,3 out of 5,9.1,Superb,8 reviews,"VND 495,000",
Sun Hill Hotel,"10.3359411047878,107.081588787697",1.4 km from centre,Beach nearby,Double Room with Balcony,,2,3 out of 5,9.5,Exceptional,130 reviews,"VND 297,500",
Nancy Thuy Van apartment,"10.347414732254,107.098352895245",1.6 km from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,10,4 out of 5,,,,"VND 880,000",
DC House - Mini Resort Vung Tau,"10.35027,107.073544",1.2 km from centre,Beach nearby,Studio with Garden View,,2,3 out of 5,9.1,Superb,8 reviews,"VND 495,000",
Vung Tau Gold Sea Apartment,"10.3346018967496,107.08818742911",1.6 km from centre,Beachfront,Two-Bedroom Apartment,,4,,,,,"VND 648,000","FREE cancellation,• No prepayment needed"
Anh Đào Hotel,"10.338511,107.089327",1.2 km from centre,Beachfront,Deluxe Double Room,,2,,9.7,Exceptional,15 reviews,"VND 202,501",
The Luxurious Melody,"10.336981127149,107.086249693866",1.2 km from centre,Beachfront,One-Bedroom Apartment,,2,3 out of 5,8.5,Very good,229 reviews,"VND 696,000",
Hai Duong Hotel,"10.330253,107.08834",2 km from centre,Beach nearby,Double Room with Balcony,,2,,,,,"VND 343,000",
Newinn vũng tàu2016,"10.336798,107.083436",1.2 km from centre,Beach nearby,Small Double Room,,2,,8.1,Very good,15 reviews,"VND 300,000",
Kiều Mi Motel,"10.346554867026,107.084438438081",150 m from centre,,Family Room,,2,,,,,"VND 510,000",
Green Garden Hotel,"10.336881,107.083469",1.2 km from centre,Beach nearby,Double Room,,2,,6.2,Review score,5 reviews,"VND 162,000",
Ngát Đặng Homestay & Beauty,"10.343589378006,107.082746502628",500 m from centre,Beach nearby,Double Room,,2,,8.3,Very good,3 reviews,"VND 300,000",
Du lịch Vũng Tàu- THẢO 20B - 50m ra Bãi Sau,"10.3302243128227,107.088192719205",2 km from centre,"Beachfront,Private beach",Apartment with Balcony,,4,2 out of 5,8.4,Very good,5 reviews,"VND 360,000","FREE cancellation,• No prepayment needed"
Mỹ Lệ Hotel Vũng Tàu,"10.3313666187943,107.088622162041",1.9 km from centre,Beachfront,Superior Twin Room,,2,,,,,"VND 625,100",
Homestay Phương Thảo,"10.34123988293,107.089954249549",950 m from centre,Beachfront,One-Bedroom Apartment,,2,,,,,"VND 306,000",
Nhà nghỉ Linh Quân,"10.366054,107.088343",2.1 km from centre,Beachfront,Standard King Room,,2,,8.6,Fabulous,8 reviews,"VND 270,000",
Minh Hải Hotel,"10.3378919482994,107.090544507587",1.3 km from centre,Beachfront,Economy Single Room,,2,,8.7,Fabulous,52 reviews,"VND 300,000","FREE cancellation,• No prepayment needed"
Phuong Nam Hotel,"10.328388,107.07962",2.2 km from centre,Beachfront,Standard Double Room,,2,2 out of 5,,,,"VND 354,684",
Hotel Khoa Văn,"10.3359621539138,107.08081769164",1.4 km from centre,Beach nearby,Double Room,,2,,,,,"VND 280,000",
Bai sau beach house,"10.334459,107.085759",1.5 km from centre,"Beachfront,Private beach",Villa,,9,4 out of 5,,,,"VND 9,000,000",
Hảo Aria Resort- BlueSaphire Căn hộ hướng biển,"10.375151,107.12646",5 km from centre,"Beachfront,Private beach",Two-Bedroom House,,4,,,,,"VND 1,896,000",
Dear House near Bai Sau beach,"10.339263,107.079036",1.1 km from centre,Beach nearby,Deluxe Room,,2,,,,,"VND 276,917",
Sunny Home,"10.338325,107.080869",1.1 km from centre,Beach nearby,Studio Apartment with Sea View,,2,,,,,"VND 500,000",
Biển Vàng - New Golden Sea,"10.336881,107.083469",1.2 km from centre,Beach nearby,Standard Double Room,,2,,,,,"VND 299,993",
Bèm Homestay Vũng Tàu,"10.33600950246,107.086052269312",1.4 km from centre,Beachfront,Two-Bedroom Apartment,,7,3 out of 5,9.7,Exceptional,4 reviews,"VND 900,000",
Tâm Khoa Vũng Tàu Hotel and Apartment,"10.332008,107.082453",1.8 km from centre,Beachfront,Double Room with Mountain View,,2,,,,,"VND 389,000",
VENUS HOTEL,"10.348017,107.076933",850 m from centre,Beach nearby,Deluxe Double Room with Balcony,,2,2 out of 5,,,,"VND 483,800",
Ocean Light (Hải Đăng Xanh),"10.33937,107.090195",1.1 km from centre,Beach nearby,Apartment with Balcony,,2,,8.9,Fabulous,5 reviews,"VND 480,000","FREE cancellation,• No prepayment needed"
Yên House Vũng Tàu,"10.337644572079,107.085593322997",1.1 km from centre,Beachfront,Three-Bedroom Apartment,,2,3 out of 5,,,,"VND 993,038",
Kim's House-Sơn Thịnh 1,"10.330173604643,107.088148469312",2 km from centre,Beachfront,Two-Bedroom Apartment,,5,,,,,"VND 950,000",
H&T Homestay Vũng Tàu 2 gồm 3pn pk bếp và sân rộng BBQ,"10.340507929532,107.075936645133",1.2 km from centre,Beach nearby,Three-Bedroom House,,6,,,,,"VND 1,900,000",
Minh Chau Vung Tau Homestay,"10.337103,107.086153",1.2 km from centre,Beachfront,Three-Bedroom Apartment,,6,4 out of 5,,,,"VND 720,000",
Vung tau seaview apartment 2 - Nhavungtauorg - Son Thinh2 apartment - Oasky lounge,"10.345795820654,107.096169168787",1.4 km from centre,Beachfront,Two-Bedroom Apartment,,9,,10,Exceptional,3 reviews,"VND 1,600,000",
Melody Diamond Apartment,"10.34571,107.08605",300 m from centre,Beach nearby,Two-Bedroom Apartment,,4,3 out of 5,8.6,Fabulous,33 reviews,"VND 800,000",
Villa Ngoc Tuoc Vihomes,"10.352346550174,107.097600675265",1.6 km from centre,Beachfront,Deluxe Villa,,16,,,,,"VND 4,300,000",
Diệu Thành Villa,"10.374977325691,107.125249652079",5 km from centre,Beachfront,Villa,,15,5 out of 5,,,,"VND 4,500,000",
Maison Villa,"10.3762716,107.1262583",5 km from centre,Beachfront,Villa,,15,,,,,"VND 6,022,940",
Villa H.H Vũng Tàu,"10.354657635867,107.099776222941",1.9 km from centre,Beach nearby,Villa,,42,,,,,"VND 6,000,000",
Yến Vy Homestay - bãi trước,"10.349151991379,107.076822883432",850 m from centre,Beach nearby,Double Room with Balcony,,4,,,,,"VND 400,000",
Ruby Villa Vung Tau Beside Sea,"10.39180842592,107.112246476721",5 km from centre,Beachfront,Villa,,15,,,,,"VND 6,000,000",
Nancy Thuy Tien Apartment 213,"10.3712380738261,107.056274414062",4 km from centre,Beachfront,Apartment with Sea View,,3,3 out of 5,,,,"VND 1,500,000",
Nhà Xanh - Homestay Vũng Tàu,"10.349023399856,107.079999015344",550 m from centre,Beach nearby,Two-Bedroom House,,2,,,,,"VND 409,500",
Palm Villa 19 - Hồ Bơi,"10.3464424,107.0955186",1.2 km from centre,Beach nearby,Villa,,20,,,,,"VND 15,576,569",
Hotel Binh Minh,"10.337463,107.090278",1.4 km from centre,Beachfront,Quadruple Room,,4,,,,,"VND 500,000",
Nancy Thuy Tien Apartment 1009,"10.3734846522885,107.056274414062",4.2 km from centre,Beachfront,Duplex Apartment,,8,3 out of 5,,,,"VND 1,800,000",
Nice Place apartment in Vung Tau 2203,"10.3416871297734,107.089429465007",900 m from centre,Beachfront,Two-Bedroom Apartment,,2,,,,,"VND 2,940,000",
Nice place Apartment in Vung Tau Beach,"10.3462687646487,107.095179360116",1.2 km from centre,Beachfront,Two-Bedroom Apartment,,8,,,,,"VND 3,780,000",
Nice Apartment 905,"10.341211,107.089024",900 m from centre,Beachfront,Two-Bedroom Apartment,,2,,,,,"VND 2,800,000",
Nice Apartment 906,"10.341211,107.089024",900 m from centre,Beachfront,Three-Bedroom Apartment,,9,,,,,"VND 3,500,000",
Nice Apartment 902,"10.341211,107.089024",900 m from centre,Beachfront,Three-Bedroom Apartment,,2,,,,,"VND 2,800,000",
Nice Apartment 804,"10.3412107,107.089024",900 m from centre,Beachfront,Three-Bedroom Apartment,,2,,,,,"VND 3,150,000",
Mị homestay 19H - 3PN Hướng Biển,"10.345646653618,107.096518018524",1.4 km from centre,Beach nearby,Three-Bedroom Apartment,,12,,,,,"VND 1,760,000",
Nice Apartment 809,"10.3412107,107.089024",900 m from centre,Beachfront,Two-Bedroom Apartment,,2,,,,,"VND 3,600,000",
Huyền Sâm Villa C214,"10.375256987788,107.124830013624",5 km from centre,Beachfront,Villa with Private Pool,,15,5 out of 5,,,,"VND 9,000,000",Breakfast included
Cali Villa,"10.3761349,107.1255988",5 km from centre,Beach nearby,Villa,,15,,,,,"VND 18,461,119",
Nice place apartment in Vung Tau 009,"10.3423768036543,107.08974633527",850 m from centre,Beachfront,Two-Bedroom Apartment,,8,,,,,"VND 4,200,000",
Nancy Thuy Tien Apartment 1312,"10.364112,107.062335",3 km from centre,Beachfront,Apartment,,8,4 out of 5,,,,"VND 3,200,000",
nice goldsea 1903,"10.3346559,107.0881009",1.6 km from centre,Beachfront,Three-Bedroom Apartment,,2,,,,,"VND 4,410,000",
Sunrise Villa,"10.333506532227,107.084765761701",1.6 km from centre,Beachfront,Villa with Private Pool,,2,,,,,"VND 6,200,000",
Nice apartment In Back Beach 1402,"10.3420369067451,107.089661223579",850 m from centre,Beachfront,Two-Bedroom Apartment,2 ×,1,,,,,"VND 8,400,000",
Du lịch Vũng Tàu- THẢO 20B - 50m ra Bãi Sau,"10.3302243128227,107.088192719205",2 km from centre,Beachfront,Apartment with Balcony,,4,2 out of 5,8.4,Very good,5 reviews,"VND 360,000","FREE cancellation,• No prepayment needed"
Tomorrow Hostel Vũng Tàu,"10.344424,107.079948",650 m from centre,Beach nearby,Bed in 6-Bed Mixed Dormitory Room,2 ×,1,,9.1,Superb,211 reviews,"VND 216,000",
